,corp_code,ceo_nm
42915,1242764,이지훈
42916,1321229,김나현
42917,1339750,이석주
42918,1301049,이옥란
42919,1300943,김지선
42920,1112214,이지훈
42921,1165562,이은산
42922,1275504,김지선
42923,1237665,김지선
42924,1107735,박수정
42925,1275522,김지선
42926,1274912,이은산
42927,1036066,김태진
42928,1046692,김태진
42929,952633,김상후
42930,633598,이재욱
42931,1260520,이형규
42932,1141474,정철화
42933,1102907,박의동
42934,1327728,고정태
42935,920519,조용환
42936,1140059,한승완
42937,923950,윤재원
42938,816906,박병무
42939,630139,임중규
42940,966016,이운선
42941,414638,권성진
42942,813501,김형규
42943,1298408,전봉현
42944,1298408,이병찬
42946,1341180,최석규
42947,1341144,유정란
42948,1178894,박진희
42949,1340136,홍기식
42950,1119369,최종양/김경배
42951,1330519,박희영
42952,1330476,양운재
42953,1211791,김정재
42954,239541,송길용
42955,612911,공외식
42956,1311879,권성진
42957,1027226,박철홍
42958,1356562,양현진
42959,1230060,김옥순
42960,1339307,김남규
42961,1322413,이서영
42962,1339422,신동규
42963,1339431,신동규
42964,1214293,박종현
42965,1349544,신정헌
42966,1206586,김지선
42967,832694,김정태
42968,857815,우연아
42969,1134863,안상규
42970,656836,김종호
42971,777254,권오성
42972,1067428,김정태
42973,1175143,김민경
42974,1339778,김명배
42975,1337178,김영식
42976,368038,이창수
42977,1330722,조영두
42978,1214895,김면영
42979,1305258,박흥수
42980,1307928,서성민
42981,1356483,김용재
42982,407276,강영길
42983,1023956,윤명섭
42984,1331712,유봉해
42985,1315714,송향전
42986,1246399,장주철
42987,1268771,김정은
42988,1235506,장주철
42989,1201235,이은경
42990,1221488,장주철
42991,1235579,장주철
42992,1235551,장주철
42993,1235542,장주철
42994,1315680,송향전
42995,1214196,송향전
42996,1205408,송향전
42997,1335189,이형래
42998,810540,박경주
42999,977951,이건재
43000,832764,박수현
43001,1153071,이아영
43002,1274851,이봉관
43003,1324280,이봉관
43004,1324299,이봉관
43005,1324305,이봉관
43006,1306488,이봉관
43007,1342064,한영봉
43008,1330430,양운재
43009,525466,정구용
43010,525466,성수정
43012,1211922,함창석
43013,1028483,박여훈
43014,485159,문윤호
43015,974273,윤정택
43016,1296631,최형규
43017,1250985,이주희
43018,1239292,강창원
43019,1161982,하건호
43020,1337327,김혜숙
43021,1337318,유동경
43022,1339264,박호전
43023,1338894,윤선영
43024,834258,정영식
43025,1335666,박진희
43026,916570,조윤숙
43027,218900,김영철
43028,1084966,박나라
43029,168951,장석재
43030,894764,백귀성
43031,1125050,김찬임
43032,1339866,김정규
43033,917065,장두훈
43034,1339990,심미란
43035,1340358,임종원
43036,1276761,최석규
43037,1340400,하상백
43038,1340507,손용구
43039,1340349,장순철
43040,1340349,이기순
43042,1340543,Chen Bo  
43043,919647,황정현
43044,626358,박문수
43045,612601,박태영
43046,1223884,최윤희
43047,958619,이용완
43048,1081747,강정훈
43049,1262403,권승길
43050,1135589,조한나
43051,1135613,조한나
43052,1135604,송해랑
43053,1156449,김철효
43054,935575,윤종하
43055,1351488,박제용
43056,1331907,문재석
43057,691024,김재학
43058,410696,심상호
43059,1136010,양희준
43060,1213647,오영
43061,1178441,손창식
43062,1178441,홍동균
43064,1097146,정철희
43065,1279607,조형일
43066,943158,이표열
43067,1332173,성영자
43068,1356225,고상휘
43069,1077878,고희주
43070,405931,신영호
43071,1338900,김종도
43072,1308200,헤더피오나크리스티얀센
43073,1239663,조모양
43074,1267019,조모양
43075,1006180,우미란
43076,1035216,우미란
43077,1339857,박민정
43078,1343355,한국투자파트너스
43079,1343355,키움프라이빗에쿼티
43081,1342860,김정규
43082,1342879,김정규
43083,1342888,김정규
43084,490887,이완상
43085,1295386,곽봉수
43086,1295386,이성희
43088,1144675,윤영호
43089,1011164,임옥산
43090,876041,경규남
43091,1305452,엄호열
43092,1339796,이동현
43093,1304204,송향전
43094,1278404,고혜인
43095,1246681,고혜인
43096,1246672,고혜인
43097,1321964,이동현
43098,1262698,이용미
43099,1254404,고혜인
43100,1339787,이동현
43101,1321946,이동현
43102,1266700,최성문
43103,1335301,최인오
43104,1262652,이용미
43105,1262254,이옥란
43106,1243684,이옥란
43107,1340002,YunJonathanSteve(윤준섭)
43108,1338937,조형일
43109,1340792,박영호
43110,1340808,김명석
43111,481074,김양석
43112,481074,노갑용
43114,1340817,유현승
43115,1340826,오지영
43116,1078673,손정호
43117,810744,김상수
43118,1223839,김경미
43119,1210969,김상선
43120,1322459,강유미
43121,1353699,김화섭
43122,1079247,MADURAS MARK ROBERT
43123,1351503,송향전
43124,1351512,송향전
43125,1351521,송향전
43126,1351530,송향전
43127,1351549,송향전
43128,1351567,송향전
43129,616865,신영진
43130,105208,홍성덕
43131,481348,이근
43132,1124750,양현진
43133,1124741,양현진
43134,1258941,양현진
43135,1334612,양현진
43136,1334630,양현진
43137,1246423,양현진
43138,1246487,양현진
43139,1322671,양현진
43140,960641,한국투자신탁운용(주)
43141,1195439,송인준
43142,638177,장윤진
43143,1179440,이종철
43144,1352964,권치원
43145,1251203,임상운
43146,1010484,정난권
43147,1013977,김도섭
43148,1287721,송규화
43149,1287721,강창호
43151,1341029,이병권
43152,1196085,조학룡
43153,1330050,최지욱
43154,1341065,케이씨앤인베스트먼트주식회사
43155,1160202,박영선
43156,1182985,박영선
43157,1325793,이동희
43158,206552,이문성
43159,1182897,윤선영
43160,585495,이호우
43161,1152054,박종필
43162,1151985,박종필
43163,1151976,박종필
43164,1228807,박종필
43165,1228782,박종필
43166,1228791,박종필
43167,1228816,박종필
43168,617341,이선화
43169,1138212,장영만
43170,1331004,원석희
43171,1338928,조형일
43172,1168073,조형일
43173,1309333,조형일
43174,1262120,강두식
43175,1183090,조형일
43176,1262236,이옥란
43177,1309607,이옥란
43178,1183081,조형일
43179,1095528,조형일
43180,1125607,이옥란
43181,1322431,조형일
43182,1249244,우세진
43183,1282416,이옥란
43184,1309272,이옥란
43185,1314478,이옥란
43186,1314469,이옥란
43187,1005686,이옥란
43188,991711,이옥란
43189,1336522,이옥란
43190,1125616,이옥란
43191,1155981,이아영
43192,1188509,이아영
43193,1257748,김세현
43194,1209389,이봉관
43195,1244850,이봉관
43196,1317703,김은실
43197,1341870,강희성
43198,1149856,장희선
43199,1188651,장희선
43200,1341898,유희원
43201,1129454,이금재
43202,1075214,신주선
43203,667319,김혜경
43204,1329063,길윤형
43205,1328903,조재범
43206,1248333,박준현
43207,1153178,김대식
43208,1177114,김영헌
43209,1279087,정수호
43210,1289321,이찬범
43211,1334180,이상엽
43212,1323634,박진수
43213,1351576,김지선
43214,1351594,조영우
43215,1065086,조진규
43216,1185089,최정훈
43217,1351646,이형구
43218,960368,박종호
43219,1331721,문애순
43220,657853,김창규
43221,1152647,강춘근
43222,134389,고오석
43223,1331518,장중환
43224,1331518,장윤서
43226,1047363,문창호
43227,1337239,무한책임사원제이씨파트너스주식회사
43228,1337248,HIOK HHU NG
43229,1335842,노숙연
43230,1241668,조형일
43231,801603,장예지
43232,881016,김정규
43233,1353103,김태훈
43234,925073,강진호
43235,1228311,편건우
43236,1294794,신승록
43237,179656,노호준
43238,986807,소병인
43239,1351664,설도권
43240,259828,서흥대
43241,1339529,김성일
43242,1342046,김보라
43243,1183939,박성진
43244,1146062,박영선
43245,1085105,박영선
43246,1122433,박영선
43247,1122442,박영선
43248,1247617,박진희
43249,1315547,박진희
43250,1310551,박진희
43251,1342152,박진희
43252,1341621,이옥란
43253,1221822,강석원
43254,986685,이옥란
43255,991702,이옥란
43256,991696,이옥란
43257,998617,신윤수
43258,1309713,이옥란
43259,1335295,최인오
43260,1047901,이옥란
43261,1218235,문주
43262,862224,모토타케수이이치
43263,1013296,황영란
43264,1307061,윤정환.황남석
43265,1338371,김진수
43266,1338371,채희인
43268,1074491,차정숙
43269,1335541,신종립
43270,1335569,이준호
43271,1335596,성유림
43272,1335170,이요성
43273,1180190,이아영
43274,1199383,이봉관
43275,1244799,이봉관
43276,1244568,이봉관
43277,1137046,김동기
43278,1304426,임장택
43279,661777,김영혁
43280,1336753,이은희
43281,1353981,김민정
43282,1296507,김정진
43283,1296507,유영상
43285,1257410,한재익
43286,569992,이재경
43287,1355059,신우철
43288,1262333,오옥란
43289,1294688,석상제
43290,1025796,윤형관
43291,912468,이영덕
43292,1324873,이옥란
43293,1278015,이옥란
43294,1159297,이옥란
43295,1343498,안희림
43296,1240757,김종원
43297,1311161,박진희
43298,1249183,이옥란
43299,1324891,이용미
43300,1333729,이옥란
43301,1324943,이용미
43302,1262096,박진희
43303,991720,이옥란
43304,1128729,이옥란
43305,1096013,이옥란
43306,1186158,이옥란
43307,1010040,이옥란
43308,1324970,이옥란
43309,1266074,이옥란
43310,1262315,이옥란
43311,1324998,이옥란
43312,1266083,우세진
43313,1325012,이옥란
43314,1222654,김경숙
43315,866947,서진천
43316,866947,추현식
43318,1076037,윤상규
43319,1354500,서희원
43320,1338061,성지현
43321,1306734,손양철
43322,991775,이옥란
43323,991766,이옥란
43324,1336559,이용미
43325,1196720,최성문
43326,1258880,최성문
43327,1262519,곽선희
43328,1343799,곽선희
43329,1345247,이옥란
43330,1345256,이옥란
43331,1345265,임도희
43332,770686,강희갑
43333,1345405,이옥란
43334,1345414,이옥란
43335,1345423,이옥란
43336,816553,나성근
43337,906838,백호봉
43338,906838,백경봉
43340,1079229,정병윤
43341,1213957,김용진
43342,1334959,박인수
43343,1335620,김보영
43344,1334931,임재성
43345,1335675,한국산업은행
43346,1335684,송학동
43347,1335532,권현숙
43348,428437,박영배
43349,1329504,박준현
43350,1334940,양동석
43351,1334205,김용국
43352,843566,김광식
43353,1016716,이수인
43354,1026166,이은주
43355,225539,손일선
43356,225539,손문선
43358,1337309,김혜숙
43359,1072208,유재석
43360,1337336,김혜숙
43361,893604,윤광덕
43362,679819,강경신
43363,1340057,이태수
43364,1140402,김상억
43365,1354069,이결
43366,521460,이순일
43367,890166,주동근
43368,223328,남시학
43369,430405,국일환
43370,1172474,김민석
43371,1101980,노태안
43372,1168240,하건호
43373,1168259,하건호
43374,1249174,이옥란
43375,1341612,이옥란
43376,1183054,이옥란
43377,1051357,이옥란
43378,1186246,이옥란
43379,1249192,이옥란
43380,1325030,이옥란
43381,1336975,최성문
43382,1342107,최성문
43383,1328879,김경숙
43384,1220665,천기완
43385,1258862,이지연
43386,1336577,이옥란
43387,1275285,이옥란
43388,1275009,이지연
43389,1336601,이용미
43390,1296978,최성문
43391,1180853,최기욱
43392,1321797,이옥란
43393,1321760,이옥란
43394,1321779,이옥란
43395,1297001,박종필
43396,1336629,이옥란
43397,1297092,박종필
43398,1196359,이옥란
43399,1321788,이옥란
43400,1336197, OH STEPHEN SANG GEUN
43401,1336638,이옥란
43402,1336957,허수미
43403,1336610,이용미
43404,1336595,이옥란
43405,1200005,이옥란
43406,1345450,이용미
43407,1345469,이옥란
43408,1345487,이옥란
43409,1345496,이용미
43410,1345502,이옥란
43411,1040306,정길성
43412,1196128,김영호
43413,1126642,하상백
43414,1298365,이진수
43415,1019786,김종대
43416,1293379,황규만
43417,1253201,윤대규
43418,1334542,황재영
43419,1325650,황재영
43420,1334791,황재영
43421,1335116,황재영
43422,1334506,이기석
43423,1335763,권기정
43424,665162,김대식
43425,1338858,김완수
43426,892517,한수석
43427,1225943,김해명
43428,359748,윤철중
43429,1014930,김지영
43430,1065129,이석주
43431,1337442,김명배
43432,1287749,김보라
43433,1153008,이아영
43434,1153017,이아영
43435,1178113,이아영
43436,1324411,명노열
43437,1324457,이봉관
43438,1303302,조형일
43439,573366,백동현
43440,1151408,김은주
43441,1019005,황정식
43442,201122,장원남
43443,1331916,이범석
43444,929316,조준호
43445,815545,김성수
43446,1343762,Christopher Thorne
43447,1287907,야마무라타케루
43448,1331217,박성호
43449,1261714,양현진
43450,1261723,양현진
43451,1046832,김정권
43452,1292486,김영세
43453,1028836,문영석
43454,971531,이창우
43455,457466,박영준
43456,1337868,최성문
43457,1263217,하태현
43458,1069976,박민정
43459,1336966,최성문
43460,1336984,최성문
43461,1336993,주명숙
43462,1337044,주명숙
43463,1337062,최성문
43464,661069,앤드류제임스에드워드톰슨
43465,1205356,박영선
43466,1225545,이옥란
43467,1335286,최인오
43468,1178371,이우택
43469,1336489,이옥란
43470,918365,성종제
43471,1174117,장남식
43472,1083684,김성대
43473,1233100,문병현
43474,540809,정극포
43475,1335860,David R. Loevner
43476,1335879,Genevieve HAURY
43477,411598,김한주
43478,529000,노재청
43479,1292918,이종완
43480,918666,로영송
43481,609892,송종현
43482,1254033,정광섭
43483,918657,이만호
43484,1337211,김수경
43485,1331554,차영환
43486,1286555,김성호
43487,964559,김관엽
43488,986597,정해운
43489,1141687,김충호
43490,865975,신유철
43491,1328028,김재명
43492,1287785,왕윤상
43493,1317280,용혜진
43494,1343902,김학정
43495,930011,김형태
43496,1343771,노행심
43497,1064078,LINDA WONDRACK
43498,1356298,송신근
43499,967185,정화
43500,763367,박종환
43501,1336498,이용미
43502,1309254,이옥란
43503,1309227,이옥란
43504,1336531,이용미
43505,1024195,조형일
43506,1336540,김지선
43507,1267897,이옥란
43508,1336568,이옥란
43509,1336504,이옥란
43510,1110270,주명숙
43511,1321751,이옥란
43512,1336513,이옥란
43513,1336586,이용미
43514,1338946,이동희
43515,1196739,최성문
43516,1196748,최성문
43517,1258871,최성문
43518,1325748,강문수
43519,1353015,김현웅
43520,1255777,신철승
43521,1353042,김낙균
43522,1286111,남철우
43523,1308848,윤영석
43524,535214,최성용
43525,1335781,박찬웅
43526,1323102,김혜숙
43527,1335897,박종득
43528,1334843,김장환
43529,209920,김영세
43530,940300,송의동
43531,570970,임동석
43532,413222,이승용
43533,1306822,송부욱
43534,510561,백화정
43535,565677,김종일
43536,457369,성주환
43537,678494,정동수
43538,1354193,이건수
43539,661397,김철중
43540,840426,김동수
43541,1255351,박종철
43542,603764,이정협
43543,1161724,전영재
43544,1251328,이종연
43545,1323227,이동훈
43546,1228481,안경수
43547,1228481,김형래
43549,1355253,신지로
43550,1355262,이상일
43551,856597,박종흠
43552,1332003,김지선
43553,1344035,신동규
43554,1344044,신동규
43555,480127,정현진
43556,1344169,HUANG ZHENYU
43557,937555,한기남
43558,1258774,이지연
43559,1275674,주명숙
43560,1274985,최성문
43561,1250550,최성문
43562,1275027,이지연
43563,1275036,최성문
43564,1297418,박종필
43565,1275072,최성문
43566,1275081,최성문
43567,1322121,박범석
43568,1322103,최성문
43569,1258899,최성문
43570,1115770,임지현
43571,1321928,이동현
43572,1321937,이동현
43573,1208104,정선익
43574,967653,박찬홍
43575,925143,공석식
43576,817233,조경호
43577,1300475,김희정
43578,1231883,윤종천
43579,1335639,오정식
43580,1335727,김창대
43581,1335949,배동환
43582,1335718,유종록
43583,1335064,조정형
43584,829177,정성원
43585,1336902,조정연
43586,1337521,최광해
43587,159315,류흥목
43588,1161007,임상만
43589,1353750,조용민
43590,1132306,송태헌
43591,1354245,이동현
43592,1222876,조부형
43593,1312407,정성훈
43594,571225,서병일
43595,1296312,김홍철
43596,1301298,나성진
43597,1344178,노금희
43598,1349641,장희선
43599,1164688,오현환
43600,1164688,최우락
43602,1255528,이석주
43603,653334,토드콜트만
43604,1017177,정동욱
43605,577414,유점분
43606,926559,조효순
43607,1111862,이석주
43608,1303940,이석주
43609,1339644,이석주
43610,634074,김종찬
43611,1243949,이석주
43612,1339662,이석주
43613,1029224,한상훈
43614,1339671,이석주
43615,1232077,류명균
43616,1262272,이석주
43617,1243958,이석주
43618,1279519,이석주
43619,1243930,이석주
43620,1167746,박영선
43621,1170883,이석주
43622,1285510,이석주
43623,1170892,이석주
43624,1316519,이석주
43625,1155699,황재영
43626,786395,조형석
43627,1167083,이지훈
43628,1255023,강생일
43629,221968,성백기
43630,662651,김재도
43631,925639,김환세
43632,1180826,김정규
43633,1053355,김정규
43634,1089864,김정규
43635,1053090,김정규
43636,1286218,정한
43637,1093830,김정규
43638,1053513,김정규
43639,1207673,정한
43640,1246548,이승호
43641,1100732,김정규
43642,529842,안상규
43643,618182,서정민
43644,881511,백희종
43645,1015133,이상로
43646,1137976,윤재욱
43647,1137976,정은지
43649,1313363,이은희
43650,1313309,이은희
43651,1313293,이은희
43652,1155361,석승봉
43653,1095458,고봉준
43654,1354625,이창순
43655,1354634,이동현
43656,1354643,이동현
43657,1354652,이동현
43658,1351460,이태수
43659,1329364,최두원
43660,1330184,류동원
43661,1330184,함영배
43663,1167588,하동영
43664,962977,박길식
43665,1150755,도봉조
43666,1307991,선철곤
43667,1212727,백달현
43668,1355402,윤준희
43669,1172012,김병준
43670,334448,전종규
43671,1207929,서준영
43672,1233137,이재용
43673,1020630,강영복
43674,1025963,소재영
43675,1216820,이근수
43676,484983,황길순
43677,608510,선인경
43678,1084489,김형규
43679,258838,이호찬
43680,258838,이주환
43682,1217449,김강락
43683,1214886,김장용
43684,1116007,이석주
43685,1249086,이석주
43686,1259764,이석주
43687,1266834,이석주
43688,1339680,이석주
43689,1339699,김보라
43690,1276211,박종필
43691,1339893,정미영
43692,1339839,정미영
43693,1325544,정미영
43694,1339884,박종필
43695,1276220,박종필
43696,1339848,정미영
43697,1323272,정미영
43698,1167755,박영선
43699,1340066,김진희
43700,1236161,양현진
43701,1171749,이은주
43702,525697,한수환
43703,1254574,김영기
43704,411640,강민
43705,1298505,백창기
43706,992349,하건호
43707,1292750,최영혜
43708,1104941,김정규
43709,1078798,김정규
43710,1156892,김재혁
43711,1156892,박형규
43713,1305221,서영주
43714,1102679,한상균
43715,965691,곽순자
43716,1257137,허홍석
43717,765930,이민석
43718,161161,박광준
43719,1317484,홍승표
43720,614955,이문숙
43721,1095342,고봉준
43722,1150171,고봉준
43723,1150180,고봉준
43724,1150199,고봉준
43725,1150223,고봉준
43726,1215690,고봉준
43727,1215706,고봉준
43728,1181791,배옥순
43729,1259153,안해연
43730,1274781,유정란
43731,1321636,유정란
43732,1337406,유정란
43733,238269,박창식
43734,1078114,유경철
43735,658454,전승택
43736,1290479,송석웅
43737,1137310,유남희
43738,1208353,소귀석
43739,1208353,양희영
43741,894010,서말수
43742,1210835,박경구
43743,1289190,안광훈
43744,1079043,양원영
43745,1143108,신정헌
43746,1293193,고형환
43747,246806,이인희
43748,246806,이재환
43750,335711,이종국
43751,963019,김영주
43752,1303047,이승현
43753,529028,유승훈
43754,166999,김성민
43755,1135048,류명균
43756,1326756,이봉관
43757,1284715,홍원의
43758,1340118,히구찌다츠오
43759,1323306,김지선
43760,1307955,용혜진
43761,1180093,용혜진
43762,1326783,이봉관
43763,1039948,심은정
43764,1196757,장은경
43765,1112296,심해용
43766,1182781,이태수
43767,1329805,강영중
43768,1290488,최차석
43769,1223228,장주철
43770,1223228,이근양
43772,1176300,이수화
43773,992330,하건호
43774,1208186,정철
43775,1332836,손오현
43776,1240766,김종원
43777,1107346,김미영
43778,1240775,박진수
43779,1317323,김태진
43780,1318845,윤범병
43781,1227163,박청영
43782,393876,장인우
43783,1152452,김찬호
43784,1150986,권종열
43785,1148431,김용재
43786,819125,박천희
43787,834735,박경희
43788,1147292,양현진
43789,1337619,홍승구
43790,1335231,최인오
43791,1335240,최인오
43792,1335268,최인오
43793,1335277,최인오
43794,1335259,최인오
43795,1319622,최상선
43796,1069356,윤진철
43797,1227154,홍용의
43798,1155024,박명석
43799,1155024,오수성
43801,806200,박정분
43802,559959,박수근
43803,1194388,하건호
43804,1247857,최정옥
43805,866707,국춘화
43806,1173701,이판종
43807,1147247,이대채
43808,368223,김경연
43809,563615,강순철
43810,1286281,이용호
43811,1103483,오세근
43812,1328639,왕현도
43813,635453,에릭맥킨니스
43814,1290503,김용이
43815,967088,이명구
43816,1287925,박종호
43817,894782,주옥식
43818,1154672,주경현
43819,1236930,정재금
43820,929088,김수일
43821,1073669,이선용
43822,1351099,박찬규
43823,1147885,김성영
43824,1315051,정현석
43825,1327083,송점규
43826,547547,김상호
43827,814023,김용창
43828,1161229,배옥순
43829,1128987,고봉준
43830,1171101,고봉준
43831,1325191,고봉준
43832,1186477,배옥순
43833,1265330,안해연
43834,1265349,조형일
43835,1277973,배옥순
43836,1315486,유정란
43837,1315495,배옥순
43838,1337390,최석규
43839,1337372,유정란
43840,1318298,유정란
43841,1177637,고봉준
43842,1109061,장흥원
43843,1035553,조형일
43844,1085239,양민철
43845,1305878,문경식
43846,762818,강철준
43847,210731,이완종
43848,427119,정연권
43849,509866,문만재
43850,1221141,조대연
43851,1136737,후시미유타카
43852,206826,김기호
43853,1069718,김순복
43854,918435,곽춘란
43855,874104,김용완
43856,631697,최경돈
43857,1104349,박경오
43858,1339246,박재홍
43859,962445,김운수
43860,1339981,이봉관
43861,1340181,강귀덕
43862,1355642,이석주
43863,974404,장경희
43864,1088740,천효민
43865,959946,김정근
43866,1015780,김홍식
43867,1302835,이재백
43868,489270,김희승
43869,531519,안덕중
43870,1306682,김동신
43871,1204287,양국정
43872,1218378,최혜경
43873,1218378,박범구
43875,224840,임홍수
43876,1340312,이홍규
43877,1219313,이정자
43878,866284,황현범
43879,763613,나카무라분쿄
43880,1334825,임유진
43881,1261963,이종민
43882,1304736,김형일이길만
43883,1024274,박진우
43884,1341074,케이씨앤인베스트먼트주식회사
43885,690502,조재복
43886,1341108,김한울
43887,1341977,김보라
43888,925453,정철
43889,689108,권중천
43890,874496,최성안
43891,1157952,유태홍
43892,1157952,유상원
43894,1222326,김성우
43895,828594,정현구
43896,999236,한덕수
43897,1293175,임혜경
43898,386274,임용구
43899,1242959,유동경
43900,1282559,이봉관
43901,1312780,이봉관
43902,1321496,이봉관
43903,1321593,이봉관
43904,1321520,이봉관
43905,465216,박철
43906,535515,권구환
43907,1340297,이원일
43908,1297454,정문권
43909,1174153,윤종호
43910,1081710,송인준
43911,1014240,유옥현
43912,260444,주동수
43913,930738,김형태
43914,1171989,김철주
43915,1075454,신귀숙
43916,815068,길학균
43917,412700,박정철
43918,1155732,이성희
43919,1155732,이재헌
43921,1274222,이은산
43922,1338973,송규전
43923,1339617,손영숙
43924,1339626,손영숙
43925,1339635,이석주
43926,1339653,손영숙
43927,1211667,박영석
43928,1296969,유현우
43929,1295049,이상돈
43930,178082,손현수
43931,1287837,류재민
43932,1175976,송가영
43933,1326862,전백현
43934,1342772,서운수
43935,1225730,강복임
43936,1155936,심병수
43937,912635,이병진
43938,929343,이병호
43939,1310278,민경선
43940,1333613,김민정
43941,527792,편영범
43942,694085,김명희
43943,1335028,박창범
43944,1298976,김미희
43945,1185636,변영주
43946,1233766,변영주
43947,688224,조중희
43948,766674,소홍서
43949,1290512,박찬국
43950,1205499,정연태
43951,1223820,최정숙
43952,1222557,김상춘
43953,1223857,홍순규
43954,502836,최청자
43955,1222265,박규화
43956,1329799,최성환
43957,1329753,최지원
43958,625793,정재호
43959,625793,김제영
43961,1301951,박회임
43962,410906,차동성
43963,1147256,김창구
43964,985303,조정호
43965,1322884,양현진
43966,1339556,양현진
43967,1339565,양현진
43968,1024423,양희정
43969,508663,김길
43970,1104190,원명희
43971,1019157,이춘욱
43972,1288793,이수진
43973,1284131,강두영
43974,1284131,강복식
43976,486149,임경순
43977,1274444,이희우
43978,518970,정성찬
43979,1028225,이정화
43980,1300624,김영홍
43981,594387,한남섭
43982,1172571,홍진유
43983,986418,황용식
43984,1305407,황영준
43985,1300615,문상권
43986,376602,문대흥
43987,1137116,박창하
43988,1135145,김재문
43989,1048229,조형일
43990,111078,김충남
43991,1291292,박찬호
43992,1335435,조영길
43993,1334348,도상복
43994,1334348,방인호
43996,1301836,이효정
43997,1232776,최대성
43998,1232767,최대성
43999,824729,박재구
44000,1278529,신동규
44001,1278510,신동규
44002,1342912,전구택
44003,1260609,강필성
44004,940762,김홍
44005,1350683,장은재
44006,1022771,김홍
44007,801755,황종각
44008,1354555,이동현
44009,1354564,이동현
44010,1354573,이동현
44011,1354582,이동현
44012,1354591,이동현
44013,682114,이석주
44014,1281046,윤선영
44015,1221798,이강운
44016,1196775,박종필
44017,1234190,장주철
44018,1164147,장주철
44019,1193936,장주철
44020,1193927,장주철
44021,1249916,김지선
44022,1343559,정미영
44023,1343540,정미영
44024,1196766,박종필
44025,1328602,황재영
44026,1188341,허서윤
44027,1316953,황재영
44028,1198913,허서윤
44029,1272923,허서윤
44030,1316944,황재영
44031,1131316,이은송
44032,1005507,석정호
44033,1355156,김영민
44034,1355165,김영민
44035,969916,황창연
44036,820556,서동준
44037,1221062,조병태
44038,520498,김길배
44039,1311435,송명근
44040,1212204,김대인
44041,1302011,박인수
44042,968999,마호메트레자다야니
44043,770181,주병수
44044,915517,정해석
44045,1239715,송덕근
44046,1322389,조형일
44047,1350735,강효재
44048,1212082,김기정
44049,922243,최병화
44050,1317998,박진희
44051,1349942,김보라
44052,1122497,김지선
44053,436445,이진희
44054,1177150,정재모
44055,1247583,김덕만
44056,1085275,전길성
44057,836131,장성만
44058,813413,유경세
44059,1211384,임태민
44060,1308741,류진철
44061,1025343,이중섭
44062,1147821,유동길
44063,1282610,신봉기
44064,1295395,고명래
44065,1316935,황재영
44066,1272941,황재영
44067,1316892,황재영
44068,1335107,황재영
44069,1334807,황재영
44070,1263332,조형일
44071,1236046,이지연
44072,1198287,조형일
44073,1097410,이아영
44074,1315149,최성문
44075,1315167,최성문
44076,1325447,최성문
44077,1325474,최성문
44078,1325483,이지연
44079,1316014,최성문
44080,1325492,최성문
44081,1334700,윤은총
44082,1342091,최성문
44083,961349,신창훈
44084,1235205,이권주
44085,670854,배장원
44086,1336832,Jenny Sofian
44087,1299009,박득환
44088,1336850,정종일
44089,1104507,박영준
44090,1216857,마크시글
44091,1327825,박설웅
44092,1337202,윤호성
44093,1336221,김명준
44094,1336221,장두봉
44096,1236693,김동환
44097,263140,조성옥
44098,1238877,최은학
44099,1351983,최효선
44100,1353662,심대규
44101,626604,신석호
44102,1244780,하건호
44103,790529,장예지
44104,683478,길영우
44105,1347670,함성근
44106,1349997,이창우
44107,1250392,최정옥
44108,1282771,이봉관
44109,1215788,권영준
44110,1293096,문창호
44111,810656,나원주
44112,1176258,정창상
44113,1199897,용혜진
44114,1188624,용혜진
44115,1271997,용혜진
44116,1188615,용혜진
44117,1346413,최우정
44118,1353273,주명숙
44119,1353282,최성문
44120,1353291,최성문
44121,1179246,주명숙
44122,1264915,최성문
44123,1278167,최성문
44124,1315158,박종필
44125,1325438,최성문
44126,1325456,최성문
44127,1326109,정연경
44128,1342763,김지은
44129,1325465,최성문
44130,1342073,최성문
44131,1115336,김정규
44132,450560,김수경
44133,969828,장치평
44134,808323,김교준
44135,1156041,최민회
44136,1354874,박정진
44137,933869,김고용
44138,1337008,윤여진
44139,1336896,김승태
44140,852315,김근안
44141,1289622,한기성
44142,866406,정용호
44143,247212,최영욱
44144,1020898,김기욱
44145,1286582,차명신
44146,1343018,박종필
44147,1351992,양현진
44148,1352016,이옥란
44149,1352025,이옥란
44150,1352034,이옥란
44151,1352043,이옥란
44152,1352052,이옥란
44153,1352061,이옥란
44154,381048,박성민
44155,1352070,이옥란
44156,1352089,이옥란
44157,1352098,이옥란
44158,1352104,이옥란
44159,1352113,이옥란
44160,1352122,이옥란
44161,1352140,이옥란
44162,1352159,이석주
44163,530617,강동신
44164,961783,김호진
44165,1231768,이상인
44166,921420,박칠성
44167,1350081,최성문
44168,1350090,최성문
44169,1350106,최성문
44170,1350124,이석주
44171,1350133,최성문
44172,1350151,이석주
44173,1350160,임지현
44174,1350179,이석주
44175,1276169,윤종일
44176,1276178,윤종일
44177,1333358,윤경진
44178,1350522,정주환
44179,1145212,민성기
44180,1253690,이승환
44181,1253690,최태영
44183,1011100,김진수
44184,626677,김태헌
44185,1353307,최성문
44186,1353316,최성문
44187,1353422,기혁도
44188,1353431,전보인
44189,1353440,이수민
44190,1235621,김종원
44191,1307186,정현철
44192,1154195,김정규
