,기업코드,회차,등록일,유동자산,비유동자산,자산총계,유동부채,비유동부채,부채총계,자본금,이익잉여금(결손금),자본총계
3132,133618,제 62 기,20190329,"2,370,830,372 ","40,293,173,649 ","42,664,004,021 ","7,382,298,272 ","11,936,222,727 ","19,318,520,999 ","2,037,960,000 ","-3,396,031,601 ","23,345,483,022 "
3133,157539,제 34 기,20190401,"65,477,043,291 ","85,715,991,655 ","151,193,034,946 ","38,473,033,969 ","8,788,791,241 ","47,261,825,210 ","5,750,000,000 ","91,637,246,443 ","103,931,209,736 "
3134,480367,제 23 기,20190329,"42,322,698,521 ","363,848,125,639 ","406,170,824,160 ","140,603,909,248 ","103,708,644,690 ","244,312,553,938 ","13,212,704,500 ","68,036,428,081 ","161,858,270,222 "
3135,256955,제 25 기,20190329,"31,041,159,302 ","63,247,360,334 ","94,288,519,636 ","42,205,449,400 ","19,017,807,264 ","61,223,256,664 ","3,771,825,000 ",,"33,065,262,972 "
3136,361008,제 20 기,20190829,"287,974,887,598 ","464,910,235,947 ","752,885,123,545 ","488,831,759,314 ","21,979,604,848 ","510,811,364,162 ","32,947,142,000 ","18,665,272,025 ","242,073,759,383 "
3137,577380,제 18 기,20190329,"30,931,228,196 ","61,912,512,845 ","92,843,741,041 ","7,289,105,277 ","16,081,334,534 ","23,370,439,811 ","4,486,091,500 ","54,176,433,288 ","69,473,301,230 "
3138,113526,제 57 기,20200409,"3,559,769,084,924 ","20,808,699,638,157 ","24,368,468,723,081 ","7,523,580,553,343 ","13,959,911,999,666 ","21,483,492,553,009 ","479,777,140,000 ","150,980,012,749 ","2,884,976,170,072 "
3139,111865,제 35 기,20190401,"27,708,154,139 ","9,808,315,381 ","60,539,006,825 ","37,250,849,332 ","271,798,558 ","37,522,647,890 ","15,406,179,000 ","-77,887,619,369 ","23,016,358,935 "
3140,143527,제 42 기,20190329,"44,742,050,683 ","274,034,602,267 ","318,776,652,950 ","424,952,241 ","7,929,162,851 ","8,354,115,092 ","11,825,115,000 ","490,394,281,183 ","310,422,537,858 "
3141,129615,제 30 기,20190823,"44,152,770,459 ","57,900,615,711 ","105,832,442,371 ","70,861,238,975 ","5,476,393,386 ","76,337,632,361 ","14,169,292,500 ",,"29,494,810,010 "
3142,130383,제 39 기,20190401,"141,016,189,960 ","1,583,644,225,980 ","1,724,660,415,940 ","368,818,186,058 ","707,411,159,881 ","1,076,229,345,939 ","25,935,603,500 ",,"648,431,070,001 "
3143,411905,제 19 기,20190319,,,"16,569,954,971 ",,,"9,524,881,209 ",,,"7,045,073,762 "
3144,133858,제 53 기,20190401,"773,327,574,677 ","478,752,496,106 ","1,252,080,070,783 ","260,959,448,875 ","8,734,241,831 ","269,693,690,706 ","7,000,000,000 ","925,763,182,083 ","982,386,380,077 "
3145,454937,제 28 기,20190322,"60,621,667,087 ","54,767,967,799 ","115,389,634,886 ","33,962,692,305 ","11,352,378,544 ","45,315,070,849 ","4,006,000,000 ","52,355,528,817 ","70,074,564,037 "
3146,1160363,제 3 기,20190607,"211,613,399,602 ","252,838,519,933 ","464,451,919,535 ","206,132,032,915 ","97,774,610,891 ","303,906,643,806 ","8,125,000,000 ","55,696,969,806 ","160,545,275,729 "
3147,125521,제 51 기,20200625,"483,000,430,238 ","466,475,176,109 ","949,475,606,347 ","154,755,067,606 ","35,841,733,436 ","190,596,801,042 ","16,932,545,000 ","599,763,871,337 ","758,878,805,305 "
3148,535481,제 19 기,20190708,"125,698,664,116 ","139,019,764,444 ","264,718,428,560 ","126,612,473,505 ","27,497,360,358 ","154,109,833,863 ","12,474,664,000 ","38,244,335,179 ","110,608,594,697 "
3149,268118,제 43 기,20190401,"67,124,599,131 ","37,510,576,310 ","104,635,175,441 ","34,471,198,942 ","4,140,354,459 ","38,611,553,401 ","7,139,982,500 ","40,078,950,843 ","66,023,622,040 "
3150,529815,제 19 기,20190401,"42,152,899,689 ","77,859,595,546 ","120,012,495,235 ","4,629,359,564 ","1,502,597,649 ","6,131,957,213 ","5,873,304,500 ",,"113,880,538,022 "
3151,1099861,제 4 기,20190401,"5,766,568,699 ","39,259,059,221 ","45,025,627,920 ","6,243,865,728 ","1,431,139,045 ","7,675,004,773 ","2,670,000,000 ","7,883,327,486 ","37,350,623,147 "
3152,163716,제 53 기,20190401,"8,536,113,485 ","27,183,498,753 ","35,719,612,238 ","8,304,688,998 ","1,763,932,195 ","10,068,621,193 ","17,229,294,500 ",,"25,650,991,045 "
3153,134176,제 41 기,20190401,"33,957,055,115 ","11,592,080,889 ","45,549,136,004 ","10,083,721,676 ","71,083,634 ","10,154,805,310 ","11,847,669,500 ","10,936,508,619 ","35,394,330,694 "
3154,130587,제 36 기,20190401,"26,207,756,640 ","40,846,357,803 ","67,054,114,443 ","25,034,355,941 ","4,103,869,348 ","29,138,225,289 ","32,382,143,000 ","-8,146,276,527 ","37,915,889,154 "
3155,217947,제 28 기,20190401,"386,755,969,265 ","370,321,459,439 ","757,077,428,704 ","481,954,626,573 ","79,473,240,227 ","561,427,866,800 ",,,"195,649,561,904 "
3156,161781,제 32 기,20190401,"93,164,775,748 ","380,065,782,105 ","473,230,557,853 ","65,267,828,329 ","169,001,560,607 ","234,269,388,936 ","8,232,091,500 ","15,487,000,315 ","238,961,168,917 "
3157,249247,제 23 기,20190329,"30,838,138,298 ","79,880,149,235 ","110,718,287,533 ","6,279,918,419 ","2,483,730,298 ","8,763,648,717 ","29,710,352,000 ","-4,396,940,595 ","101,954,638,816 "
3158,184889,제 32 기,20190329,"2,438,567,109 ","163,845,329,215 ","166,283,896,324 ","12,798,148,494 ","15,833,400,251 ","28,631,548,745 ","22,584,709,000 ",,"137,652,347,579 "
3159,194275,제 33 기,20200110,"29,821,591,113 ","19,420,794,235 ","49,242,385,348 ","13,703,085,448 ","6,615,662,639 ","20,318,748,087 ","44,454,425,000 ","-69,181,987,729 ","28,923,637,261 "
3160,271501,제 26 기,20190401,"4,092,178,423 ","112,713,944,321 ","116,806,122,744 ","9,124,581,766 ","6,900,481,999 ","16,025,063,765 ","9,808,007,000 ","51,867,499,321 ","100,781,058,979 "
3161,296005,제 21 기,20190401,"29,649,915,194 ","42,357,786,791 ","72,007,701,985 ","36,368,238,259 ","1,011,553,450 ","37,379,791,709 ","12,395,559,500 ","-12,320,720,057 ","34,627,910,276 "
3162,297448,제 21 기,20190401,"20,795,658,601 ","134,208,323,821 ","155,003,982,422 ","55,995,780,886 ","1,358,445,952 ","57,354,226,838 ","22,237,395,000 ","-7,164,664,172 ","97,649,755,584 "
3163,355548,제 22 기,20190401,"12,842,843,052 ","13,996,757,960 ","34,762,104,149 ","12,875,910,993 ","533,251,026 ","13,409,162,019 ","33,508,907,500 ","-38,464,548,284 ","21,352,942,130 "
3164,362292,제 23 기,20190401,"64,356,547,888 ","118,218,072,093 ","182,574,619,981 ","58,563,934,275 ","38,819,707,457 ","97,383,641,732 ","9,655,261,000 ","-9,682,991,883 ","85,190,978,249 "
3165,318316,제 24 기,20190401,"62,585,735,583 ","55,257,977,630 ","117,843,713,213 ","24,060,376,819 ","2,981,882,053 ","27,042,258,872 ","7,115,152,200 ","66,378,745,869 ","90,801,454,341 "
3166,361488,제 19 기,20190329,"90,832,450,086 ","34,990,814,747 ","125,823,264,833 ","12,197,915,756 ","2,894,837,566 ","15,092,753,322 ","5,026,353,000 ",,"110,730,511,511 "
3167,1186404,제 7 기,20190329,"39,224,850,652 ","4,543,822,207 ","43,768,672,859 ","6,190,427,632 ","406,542,950 ","6,596,970,582 ","6,020,671,500 ","16,006,058,934 ","37,171,702,277 "
3168,799539,제 18 기,20190329,"42,373,752,885 ","14,750,486,767 ","57,124,239,652 ","9,833,917,656 ","2,688,454,708 ","12,522,372,364 ","2,088,628,000 ","23,227,233,963 ","44,601,867,288 "
3169,103662,제 38 기,20190329,"59,981,262,848 ","64,177,828,139 ","124,159,090,987 ","30,574,800,816 ","5,594,425,569 ","36,169,226,385 ","21,668,807,500 ","46,366,299,959 ","87,989,864,602 "
3170,442826,제 33 기,20190401,"45,037,083,157 ","22,235,871,689 ","67,272,954,846 ","5,931,162,455 ","974,660,240 ","6,905,822,695 ","5,543,289,500 ","48,720,259,908 ","60,367,132,151 "
3171,135111,제 35 기,20190401,"48,682,967,363 ","126,465,452,415 ","175,148,419,778 ","28,547,965,070 ","50,540,819,185 ","79,088,784,255 ","26,993,091,500 ",,"96,059,635,523 "
3172,407771,제 32 기,20190401,"12,889,539,270 ","20,673,842,898 ","33,563,382,168 ","3,046,656,292 ","140,000,000 ","3,186,656,292 ","5,984,020,000 ","19,120,458,739 ","30,376,725,876 "
3173,152385,제 48 기,20190401,"134,598,442,947 ","266,295,459,795 ","400,893,902,742 ","99,746,981,082 ","99,817,000,802 ","199,563,981,884 ","45,950,924,500 ","-22,444,257,776 ","201,329,920,858 "
3174,122481,제 39 기,20190401,"58,726,716,259 ","153,149,801,199 ","211,876,517,458 ","63,654,632,726 ","21,651,952,026 ","85,306,584,752 ","13,791,550,000 ",,"126,569,932,706 "
3175,608839,제 17 기,20190401,"29,316,621,015 ","36,657,613,218 ","65,974,234,233 ","1,234,980,783 ","3,242,300 ","1,238,223,083 ","26,734,887,400 ","-28,738,470,897 ","64,736,011,150 "
3176,366793,제 24 기,20190401,"10,614,073,452 ","53,819,937,765 ","64,434,011,217 ","40,524,229,797 ","8,983,401,031 ","49,507,630,828 ","3,821,379,500 ","-54,202,026,927 ","14,926,380,389 "
3177,367695,제 22 기,20190401,"8,999,193,731 ","16,314,564,083 ","25,313,757,814 ","9,267,697,839 ","940,729,912 ","10,208,427,751 ","9,227,230,600 ","-19,601,540,242 ","15,105,330,063 "
3178,406037,제 30 기,20190401,"26,407,421,510 ","10,494,221,956 ","36,901,643,466 ","10,635,759,621 ","2,668,487,228 ","13,304,246,849 ","9,873,820,500 ","-27,264,664,938 ","23,597,396,617 "
3179,411385,제 19 기,20190401,"8,895,688,524 ","174,038,562,156 ","182,934,250,680 ","826,651,092 ","1,880,837,220 ","2,707,488,312 ","10,348,314,000 ",,"180,226,762,368 "
3180,552859,제 19 기,20190621,"36,882,062,254 ","68,884,883,631 ","105,766,945,885 ","23,227,861,557 ","2,321,953,259 ","25,549,814,816 ","12,245,918,500 ","-40,277,179,966 ","80,217,131,069 "
3181,755739,제 10 기,20190402,"50,064,700,283 ","64,632,060,350 ","114,696,760,633 ","67,833,692,555 ","7,834,087,919 ","75,667,780,474 ","18,804,243,500 ","-53,585,053,910 ","39,028,980,159 "
3182,806972,제 13 기,20190401,"62,878,824,888 ","75,738,611,538 ","138,617,436,426 ","62,385,674,934 ","2,484,710,530 ","64,870,385,464 ","5,882,277,700 ","5,783,010,584 ","73,747,050,962 "
3183,1110182,제 9 기,20190814,"8,039,239,877 ","3,123,764,127 ","11,163,004,004 ","274,809,357 ","1,370,106,533 ","1,644,915,890 ","2,227,092,000 ",,"9,518,088,114 "
3184,1170865,제 3 기,20190401,"11,200,669,614 ",0 ,"11,200,669,614 ","78,500 ","762,365,759 ","762,444,259 ","551,000,000 ","16,552,099 ","10,438,225,355 "
3185,1259232,제 12 기,20190401,"27,040,447,763 ","5,583,380,716 ","32,623,828,479 ","793,614,274 ","800,238,051 ","1,593,852,325 ","2,313,400,000 ","18,789,702,204 ","31,029,976,154 "
3186,379229,제 21 기,20190329,"24,725,429,811 ","51,050,365,730 ","75,775,795,541 ","4,942,987,381 ","421,398,224 ","5,364,385,605 ","13,066,653,000 ","22,235,878,923 ","70,411,409,936 "
3187,1047169,제 5 기,20190329,"11,407,725,685 ","29,965,026,350 ","41,372,752,035 ","6,756,264,494 ","525,581,675 ","7,281,846,169 ","4,259,706,200 ","4,460,654,472 ","34,090,905,866 "
3188,140955,제 39 기,20190329,"93,120,511,348 ","491,077,422,616 ","584,197,933,964 ","82,649,141,142 ","147,289,112,553 ","229,938,253,695 ","56,475,975,000 ","275,141,606,994 ","354,259,680,269 "
3189,166315,제 44 기,20190329,"364,046,429,960 ","262,147,422,989 ","626,193,852,949 ","252,015,137,303 ","22,632,393,684 ","274,647,530,987 ","17,460,205,000 ",,"351,546,321,962 "
3190,153621,제 46 기,20190329,"91,144,101,257 ","69,600,408,127 ","160,744,509,384 ","84,236,881,240 ","17,536,608,842 ","101,773,490,082 ","25,019,977,500 ","-37,772,640,992 ","58,971,019,302 "
3191,113997,제 32 기,20190329,"366,091,000,000 ","231,083,000,000 ","597,174,000,000 ","38,264,000,000 ","44,554,000,000 ","82,818,000,000 ","23,055,000,000 ","98,837,000,000 ","514,356,000,000 "
3192,407285,제 19 기,20190329,"25,969,601,814 ","27,537,496,647 ","53,507,098,461 ","22,040,222,384 ","1,426,637,830 ","23,466,860,214 ","3,535,430,000 ","-501,544,906 ","30,040,238,247 "
3193,228536,제 25 기,20190401,"170,684,628,707 ","76,996,459,288 ","247,681,087,995 ","55,595,412,409 ","5,726,329,881 ","61,321,742,290 ","8,957,972,000 ","142,706,029,966 ","186,359,345,705 "
3194,610083,제 18 기,20190401,"119,968,057,551 ","35,476,572,369 ","155,444,629,920 ","24,575,452,101 ","1,124,644,535 ","25,700,096,636 ","6,057,355,500 ","80,916,692,083 ","129,744,533,284 "
3195,380429,제 18 기,20190528,"81,370,414,653 ","33,009,464,894 ","114,379,879,547 ","8,495,060,173 ","1,902,973,300 ","10,398,033,473 ","54,443,622,000 ","2,308,863,709 ","103,981,846,074 "
3196,579999,제 17 기,20190329,"231,667,149,882 ","48,318,296,970 ","279,985,446,852 ","38,506,987,632 ","12,207,284,348 ","50,714,271,980 ","6,843,975,500 ",,"229,271,174,872 "
3197,302582,제 20 기,20190401,"96,642,192,084 ","161,464,884,838 ","258,107,076,922 ","106,541,160,516 ","23,596,005,486 ","130,137,166,002 ","8,284,594,000 ","90,452,740,555 ","127,969,910,920 "
3198,148461,제 45 기,20190401,"46,813,367,055 ","35,297,644,359 ","82,111,011,414 ","9,141,699,885 ","1,310,251,715 ","10,451,951,600 ","5,000,000,000 ",,"71,659,059,814 "
3199,138224,제 57 기,20190401,"608,684,168,139 ","2,358,443,809,933 ","2,967,127,978,072 ","387,873,714,522 ","682,612,127,807 ","1,070,485,842,329 ","505,403,280,000 ","584,496,609,431 ","1,896,642,135,743 "
3200,145437,제 42 기,20190329,"17,180,044,166 ","78,495,609,729 ","95,675,653,895 ","35,542,356,947 ","974,037,461 ","36,516,394,408 ","98,642,325,000 ",,"59,159,259,487 "
3201,230911,제 38 기,20190329,"57,662,201,181 ","45,155,281,631 ","102,817,482,812 ","24,350,188,780 ","6,852,644,290 ","31,202,833,070 ","8,177,400,000 ",,"71,614,649,742 "
3202,598587,제 13 기,20190401,"352,335,619,477 ","150,996,813,885 ","503,332,433,362 ","338,720,538,234 ","1,928,823,001 ","340,649,361,235 ","16,567,740,000 ",,"162,683,072,127 "
3203,126371,제 46 기,20190401,"2,098,608,605,162 ","3,350,273,975,955 ",,"1,068,908,152,202 ","402,405,269,151 ",,"388,003,400,000 ",,
3204,123143,제 55 기,20190329,"224,350,953,382 ","226,965,820,270 ","451,316,773,652 ","129,730,312,152 ","64,177,997,736 ","193,908,309,888 ","22,100,000,000 ",,"257,408,463,764 "
3205,176835,제 30 기,20190401,"120,898,371,340 ","132,257,683,395 ","253,156,054,735 ","27,594,195,059 ","1,410,377,648 ","29,004,572,707 ","8,015,280,500 ","155,938,625,408 ","224,151,482,028 "
3206,258102,제 22 기,20190402,"49,816,613,911 ","137,100,753,850 ","186,917,367,761 ","68,790,650,348 ","2,698,216,664 ","71,488,867,012 ","49,004,022,000 ",,"115,428,500,749 "
3207,117726,제 42 기,20190401,,,"261,138,914,840 ",,,"166,960,388,931 ","6,584,230,000 ","68,010,578,309 ","94,178,525,909 "
3208,1010110,제 7 기,20190329,"63,444,051,324 ","476,686,641,725 ","540,130,693,049 ","21,048,151,814 ","828,371,780 ","21,876,523,594 ","9,123,649,000 ",,"518,254,169,455 "
3209,181712,제 28 기,20190401,"767,217,000,000 ","20,609,451,000,000 ","21,376,668,000,000 ","2,504,333,000,000 ","5,704,199,000,000 ","8,208,532,000,000 ","15,385,000,000 ",,"13,168,136,000,000 "
3210,809517,제 19 기,20190401,"16,780,988,706 ","15,846,602,928 ","32,627,591,634 ","19,777,820,865 ","5,847,789,231 ","25,625,610,096 ","10,625,109,000 ","-36,836,428,673 ","7,001,981,538 "
3211,572905,제 18 기,20190401,,,"200,606,522,375 ",,,"19,007,493,689 ","6,934,927,000 ",,"181,599,028,686 "
3212,624518,제 16 기,20190401,"25,247,784,847 ","75,332,954,408 ","100,580,739,255 ","20,960,703,898 ","15,044,937,141 ","36,005,641,039 ","6,043,293,000 ","25,565,552,316 ","64,575,098,216 "
3213,104786,제 48 기,20190401,"22,629,600,909 ","35,007,828,544 ","57,637,429,453 ","1,445,434,508 ","990,986,719 ","2,436,421,227 ","51,793,659,500 ","-43,938,762,867 ","55,201,008,226 "
3214,356361,제 18 기,20190401,"8,602,837,000,000 ","15,127,741,000,000 ","23,730,578,000,000 ","4,320,708,000,000 ","2,859,964,000,000 ","7,180,672,000,000 ","391,406,000,000 ",,"16,549,906,000,000 "
3215,526872,제 18 기,20190401,"40,007,694,553 ","29,832,321,263 ","69,840,015,816 ","6,017,542,857 ","4,088,137,987 ","10,105,680,844 ","13,312,646,000 ",,"59,734,334,972 "
3216,645089,제 17 기,20190401,"56,230,595,968 ","30,432,897,560 ","86,663,493,528 ","21,798,730,702 ","1,443,773,354 ","23,242,504,056 ","7,413,775,000 ","36,932,740,998 ","63,420,989,472 "
3217,611736,제 18 기,20190329,"54,087,536,439 ","53,843,627,213 ","107,931,163,652 ","11,708,297,793 ","15,441,288,929 ","27,149,586,722 ","4,441,750,000 ",,"80,781,576,930 "
3218,455981,제 21 기,20190401,"89,190,981,884 ","47,429,747,021 ","136,620,728,905 ","15,839,405,998 ","12,825,448,384 ","28,664,854,382 ","17,161,435,000 ",,"107,955,874,523 "
3219,202060,제 30 기,20190329,"43,158,029,074 ","103,334,344,543 ","146,492,373,617 ","43,472,158,622 ","45,158,866,175 ","88,631,024,797 ","13,197,087,000 ","26,329,834,790 ","57,861,348,820 "
3220,137058,제 42 기,20190401,"47,021,624,380 ","59,382,264,854 ","106,403,889,234 ","7,403,428,260 ","3,815,722,917 ","11,219,151,177 ","3,950,000,000 ","88,634,875,685 ","95,184,738,057 "
3221,153126,제 52 기,20190401,"1,305,073,851 ","355,717,427,298 ","357,022,501,149 ","47,872,121,283 ","11,555,435,593 ","59,427,556,876 ","7,724,036,500 ","189,699,732,293 ","297,594,944,273 "
3222,111999,제 58 기,20190329,"104,250,565,540 ","167,767,923,980 ","272,018,489,520 ","56,868,972,569 ","34,289,504,049 ","91,158,476,618 ","9,549,303,000 ",,"180,860,012,902 "
3223,361169,제 20 기,20190401,"42,552,548,245 ","9,786,407,723 ","52,338,955,968 ","16,904,152,590 ","508,165,937 ","17,412,318,527 ","10,729,624,500 ",,"34,926,637,441 "
3224,136086,제 46 기,20190401,"284,702,287,918 ","631,645,619,286 ","916,347,907,204 ","342,358,231,864 ","261,983,393,987 ","604,341,625,851 ",,"137,373,989,541 ","312,006,281,353 "
3225,220561,제 24 기,20190401,"77,504,430,758 ","618,700,550,920 ","696,204,981,678 ","74,818,604,907 ","729,660,376 ","75,548,265,283 ","8,000,000,000 ",,"620,656,716,395 "
3226,245694,제 29 기,20190401,"21,741,661,273 ","123,699,647,035 ","145,441,308,308 ","1,809,170,989 ","10,970,242,789 ","12,779,413,778 ","4,117,600,000 ","116,569,290,120 ","132,661,894,530 "
3227,1316236,제 1 기,20190401,"311,199,792,240 ","1,288,550,144,448 ","1,599,749,936,688 ","639,308,543,899 ","598,369,342,328 ","1,237,677,886,227 ","15,950,630,000 ",,"362,072,050,461 "
3228,945208,제 10 기,20190329,"20,623,525,703 ","16,862,066,225 ","37,485,591,928 ","1,424,119,613 ",,"1,424,119,613 ","6,895,893,000 ","-1,952,378,420 ","36,061,472,315 "
3229,1021949,제 8 기,20190401,"54,785,208,157 ","24,321,664,509 ","79,106,872,666 ","14,806,517,171 ","1,371,812,089 ","16,178,329,260 ","12,318,764,500 ","-19,680,874,399 ","62,928,543,406 "
3230,243979,제 38 기,20190401,"19,583,596,736 ","27,179,048,524 ","46,762,645,260 ","30,443,958,566 ","357,303,923 ","30,801,262,489 ","6,097,145,000 ","-10,753,517,905 ","15,961,382,771 "
3231,136378,제 62 기,20190401,"485,187,604,970 ","5,604,513,757,752 ","6,089,701,362,722 ","1,449,203,814,971 ","1,500,299,131,269 ","2,949,502,946,240 ","49,225,905,000 ",,"3,140,198,416,482 "
3232,109806,제 53 기,20190401,"177,127,121,162 ","161,783,269,361 ","338,910,390,523 ","51,919,245,608 ","10,487,640,511 ","62,406,886,119 ","12,731,947,000 ",,"276,503,504,404 "
3233,1036367,제 5 기,20190401,"16,118,135,744 ","17,034,419,718 ","33,152,555,462 ","1,104,512,773 ","206,188,359 ","1,310,701,132 ","4,537,481,700 ","19,876,721,300 ","31,841,854,330 "
3234,877059,제 8 기,20190723,"1,577,683,715,574 ","4,402,724,932,719 ","5,980,408,648,293 ","710,529,786,662 ","1,114,410,410,483 ","1,824,940,197,145 ","165,412,500,000 ",,"4,155,468,451,148 "
3235,660291,제 20 기,20190401,"27,905,650,060 ","10,906,902,564 ","38,812,552,624 ","3,294,086,294 ","88,224,220 ","3,382,310,514 ","2,818,000,000 ","28,918,237,093 ","35,430,242,110 "
3236,126201,제 49 기,20190401,"135,368,269,666 ","100,460,659,491 ","235,828,929,157 ","28,088,426,032 ","2,708,846,644 ","30,797,272,676 ","4,063,157,000 ",,"205,031,656,481 "
3237,155735,제 50 기,20190328,"52,931,360,233 ","75,440,439,271 ","128,371,799,504 ","23,447,894,816 ",0 ,"23,447,894,816 ","7,500,000,000 ",,"104,923,904,688 "
3238,210740,제 35 기,20190401,"33,395,487,749 ","112,962,384,909 ","146,357,872,658 ","52,696,395,288 ","15,439,309,670 ","68,135,704,958 ","9,112,487,000 ","49,389,895,552 ","78,222,167,700 "
3239,583026,제 21 기,20190329,"33,057,444,885 ","9,959,948,864 ","43,017,393,749 ","16,048,132,299 ","1,853,887,876 ","17,902,020,175 ","17,978,759,000 ","-24,921,850,848 ","25,115,373,574 "
3240,425351,제 19 기,20190401,"80,269,323,722 ","55,279,669,291 ","135,548,993,013 ","37,537,070,164 ","7,937,042,345 ","45,474,112,509 ","2,963,389,500 ",,"90,074,880,504 "
3241,119672,제 36 기,20190401,"69,070,363,346 ","150,763,192,161 ","219,833,555,507 ","53,901,562,244 ","24,067,628,626 ","77,969,190,870 ","82,666,700,000 ",,"141,864,364,637 "
3242,137809,제 63 기,20200131,"45,587,252,779 ","18,989,143,193 ","64,576,395,972 ","28,491,322,689 ","2,051,407,994 ","30,542,730,683 ","6,074,390,000 ","26,351,521,616 ","34,033,665,289 "
3243,877819,제 9 기,20190401,"43,382,224,199 ","9,490,857,400 ","52,873,081,599 ","26,775,208,756 ","293,660,000 ","27,068,868,756 ","7,859,290,000 ","2,481,741,864 ","25,804,212,843 "
3244,164478,제 69 기,20190401,"7,747,346,000,000 ","3,540,521,000,000 ","11,287,867,000,000 ","4,146,253,000,000 ","1,829,155,000,000 ","5,975,408,000,000 ","557,273,000,000 ",,"5,312,459,000,000 "
3245,664181,제 15 기,20190329,"76,460,305,536 ","45,335,247,515 ","121,795,553,051 ","19,702,534,628 ","24,284,294,014 ","43,986,828,642 ","3,620,472,000 ",,"77,808,724,409 "
3246,336817,제 21 기,20190401,"18,574,807,115 ","15,623,194,779 ","34,198,001,894 ","14,428,447,093 ","3,186,366,315 ","17,614,813,408 ","6,924,186,500 ","-8,868,111,240 ","16,583,188,486 "
3247,109514,제 52 기,20190329,"16,052,357,258 ","38,124,585,938 ","54,176,943,196 ","3,984,743,879 ","1,660,711,487 ","5,645,455,366 ","37,718,537,000 ","-87,470,582,682 ","48,531,487,830 "
3248,576798,제 14 기,20190401,"259,684,072,686 ","42,821,656,098 ","302,505,728,784 ","138,377,978,720 ","622,856,704 ","139,000,835,424 ","1,890,000,000 ","127,174,302,310 ","163,504,893,360 "
3249,1109539,제 4 기,20190401,"112,925,767,541 ","47,576,212,721 ","160,501,980,262 ","4,150,096,107 ","45,967,551,531 ","50,117,647,638 ","6,178,845,600 ",,"110,384,332,624 "
3250,123781,제 43 기,20190618,"92,157,816,881 ","31,637,875,497 ","123,795,692,378 ","11,266,504,600 ","231,307,560 ","11,497,812,160 ","10,000,000,000 ","99,632,232,796 ","112,297,880,218 "
3251,122205,제 33 기,20180629,"7,930,267,183 ","30,569,795,464 ","38,500,062,647 ","1,727,980,628 ","909,760,791 ","2,637,741,419 ",,"-56,408,515,137 ","35,862,321,228 "
3252,367455,제 23 기,20190329,"54,798,899,498 ","100,038,679,182 ","154,837,578,680 ","54,780,697,082 ","28,762,398,753 ","83,543,095,835 ","7,158,654,000 ","39,140,503,584 ","71,294,482,845 "
3253,141875,제 50 기,20190401,"91,120,209,263 ","217,169,926,238 ","308,290,135,501 ","124,272,856,488 ","28,313,290,495 ","152,586,146,983 ","47,113,695,000 ",,"155,703,988,518 "
3254,164609,제 45 기,20190401,"1,997,260,719,000 ","1,527,627,105,000 ","3,524,887,824,000 ","1,163,398,586,000 ","57,828,029,000 ","1,221,226,615,000 ","199,710,745,000 ",,"2,303,661,209,000 "
3255,188089,제 32 기,20190401,,,"1,151,895,016,153 ",,,"166,037,924,905 ","12,315,000,000 ",,"985,857,091,248 "
3256,170026,제 31 기,20190401,"54,284,462,461 ","49,654,359,049 ","103,938,821,510 ","19,857,559,905 ","2,233,071,943 ","22,090,631,848 ","10,023,985,000 ","48,509,881,634 ","81,848,189,662 "
3257,555874,제 14 기,20190405,"469,944,852,177 ","554,508,456,424 ","1,024,453,308,601 ","398,749,253,195 ","244,022,611,835 ","642,771,865,030 ","131,783,790,000 ",,"381,681,443,571 "
3258,983271,제 6 기,20190401,"162,545,152,271 ","1,504,391,035,735 ","1,666,936,188,006 ","109,956,140,251 ","22,641,626,309 ","132,597,766,560 ","9,782,512,500 ",,"1,534,338,421,446 "
3259,556615,제 15 기,20190401,"37,965,535,817 ","20,050,122,686 ","58,015,658,503 ","21,620,624,702 ","3,774,988,237 ","25,395,612,939 ","7,500,000,000 ","-2,531,959,828 ","32,620,045,564 "
3260,363246,제 21 기,20190401,"50,071,756,478 ","94,705,140,286 ","144,776,896,764 ","55,567,248,307 ","17,936,828,769 ","73,504,077,076 ",,,"71,272,819,688 "
3261,362238,제 19 기,20190329,"427,882,873,461 ","403,969,639,681 ","831,852,513,142 ","376,940,009,692 ","97,429,834,573 ","474,369,844,265 ","172,500,000,000 ","163,078,030,504 ","357,482,668,877 "
3262,258689,제 24 기,20190401,"65,160,010,863 ","79,689,738,398 ","144,849,749,261 ","27,698,772,264 ","544,595,810 ","28,243,368,074 ","17,872,313,500 ","43,565,088,189 ","116,606,381,187 "
3263,113614,제 37 기,20190401,"170,092,162,137 ","88,879,339,295 ","258,971,501,432 ","54,474,256,845 ","18,857,727,004 ","73,331,983,849 ","26,906,155,000 ",,"185,639,517,583 "
3264,634728,제 19 기,20190329,"43,628,599,270 ","8,277,311,325 ","51,905,910,595 ","7,995,971,391 ","103,058,692 ","8,099,030,083 ","6,146,800,000 ","32,971,292,458 ","43,806,880,512 "
3265,492894,제 21 기,20190503,"101,471,833,229 ","70,666,909,369 ","172,138,742,598 ","56,591,762,339 ","697,781,668 ","57,289,544,007 ",,"-70,858,851,464 ","114,849,198,591 "
3266,305668,제 20 기,20190401,"82,224,195,728 ","125,530,967,619 ","207,755,163,347 ","21,092,751,274 ","4,994,442,650 ","26,087,193,924 ","9,600,000,000 ","162,196,054,259 ","181,667,969,423 "
