,기업코드,회차,등록일,영업활동현금흐름,투자활동현금흐름,재무활동현금흐름
4370,519252,제 18 기,20200330,8799647919 ,-14257350267 ,6242604391 
4371,654272,제 19 기,20200401,3661909372 ,-1657468107 ,15051649423 
4372,972293,제 12 기,20200330,-6752725115 ,-75791537247 ,97131083009 
4373,524786,제 20 기,20200327,10506264228 ,-14114327940 ,1155665569 
4374,127200,제 52 기,20200330,17530114664 ,-14829382332 ,-5120469380 
4375,838005,제 13 기,20200330,-859007945 ,-13244431653 ,16259662769 
4376,441650,제 18 기,20200330,923768121 ,-1201646780 ,-2579914208 
4377,371740,제 22 기,20200327,,,
4378,164724,제 36 기,20200330,,,
4379,398668,제 21 기,20200330,14536278217 ,-13769815176 ,-1075229604 
4380,606664,제 19 기,20200330,-2833367017 ,-2118043006 ,-266180250 
4381,133511,제 57 기,20200330,,,
4382,167004,제 53 기,20200327,730873041 ,-181081549 ,-2248998032 
4383,259934,제 31 기,20200619,-3297494522 ,7766309157 ,-19766802 
4384,531865,제 20 기,20200330,4466524731 ,-5356567076 ,-2730626266 
4385,269922,제 24 기,20200330,18063762860 ,-11053518612 ,-6493858885 
4386,493510,제 20 기,20200330,2961214326 ,-1803261276 ,-997949732 
4387,109268,제 47 기,20200330,-1380376375 ,1153232028 ,2696899653 
4388,188973,제 39 기,20200330,3692706665 ,-3706995915 ,11467445471 
4389,1011438,제 20 기,20200326,21380175078 ,-14020092652 ,-1526803593 
4390,1276901,제 2 기,20200327,211859745 ,-225729557 ,
4391,1309388,제 14 기,20200330,1925890569 ,-11049565967 ,11530331275 
4392,1251489,제 10 기,20200330,,,
4393,216498,제 32 기,20200330,25222666247 ,-592997510 ,-6254160000 
4394,1416457,제 1 기,20200325,-4327212 ,0 ,1794117960 
4395,141556,제 35 기,20200330,15842235040 ,-21505340026 ,6209341053 
4396,458234,제 29 기,20200330,-1671494905 ,-2438151520 ,-11418919638 
4397,497631,제 28 기,20200330,3583392772 ,-223395546 ,-3168509940 
4398,638539,제 20 기,20200331,3557853961 ,3683014810 ,26035038999 
4399,365457,제 22 기,20200330,8521950657 ,2590129628 ,-689917850 
4400,833064,제 17 기,20200330,,,
4401,1089855,제 5 기,20200327,21748095406 ,-7919160033 ,-11204224232 
4402,1166109,제 4 기,20200330,2647139848 ,7636423159 ,-4039216258 
4403,258360,제 23 기,20200330,1894924527 ,-13964869732 ,4713707319 
4404,166500,제 45 기,20200330,3874140840 ,-9074212352 ,4435697205 
4405,869272,제 28 기,20200330,2780476212 ,-2334877039 ,1567320001 
4406,295547,제 29 기,20200330,-214628764 ,414675835 ,-2083333 
4407,592653,제 20 기,20200330,14588514843 ,-1734891375 ,-14105757067 
4408,493185,제 25 기,20200330,-8021962418 ,-3253329622 ,12577907750 
4409,1246034,제 10 기,20200330,,,
4410,146296,제 49 기,20200330,211535949 ,-369028253 ,2838106193 
4411,416414,제 20 기,20200330,2735157339 ,-1653139382 ,-788089946 
4412,352499,제 20 기,20200330,-3692382864 ,6067608383 ,-2923757333 
4413,264714,제 27 기,20200330,2043836283 ,-10630126793 ,5365388724 
4414,1363818,제 2 기,20200330,73636409584 ,-1117483854180 ,1060627803248 
4415,148948,제 65 기,20200330,-2472663575 ,5326311628 ,-4961509567 
4416,537832,제 23 기,20200327,2024357591 ,-2633855941 ,2606405308 
4417,422895,제 18 기,20200330,26336954024 ,-24041786455 ,-9008631600 
4418,1020843,제 21 기,20200330,,,12135000000 
4419,1222432,제 12 기,20200330,15117213731 ,-17098997931 ,30041817934 
4420,1035289,제 6 기,20200330,,,
4421,910947,제 9 기,20200330,5124361284 ,,-5319991392 
4422,646732,제 12 기,20200330,4793699223 ,4613236917 ,-13085622366 
4423,761059,제 19 기,20200330,21956311859 ,-90294387486 ,67116949224 
4424,307222,제 20 기,20200330,7868143865 ,-2186039345 ,-6357611900 
4425,198378,제 28 기,20200330,5292713661 ,-2157820675 ,-3443432313 
4426,1124680,제 5 기,20200330,3783787875 ,-21730503737 ,23911103759 
4427,957735,제 23 기,20200330,,-18397613645 ,-6624173735 
4428,200910,제 28 기,20200330,2575852619 ,4741885437 ,-2523731287 
4429,579980,제 20 기,20200330,10018146393 ,-86939590117 ,98383676261 
4430,133557,제 46 기,20200330,10339973919 ,-1743952782 ,-7890527086 
4431,296078,제 24 기,20200330,-5076768707 ,-8424227595 ,8703404205 
4432,159740,제 64 기,20200330,,,
4433,1035678,제 16 기,20200330,,2551489650 ,-3751837000 
4434,447502,제 20 기,20200330,2362206584 ,-2687786350 ,724521545 
4435,159209,제 45 기,20200330,27080820732 ,47218935629 ,-36439036459 
4436,625942,제 15 기,20200330,,,
4437,1137903,제 8 기,20200330,1291625674 ,-694783624 ,-108827370 
4438,405320,제 20 기,20200327,25814025162 ,-42769447237 ,-299704567 
4439,1199550,제 4 기,20200514,,,
4440,1068658,제 5 기,20200330,10455676184 ,-13984689157 ,4456931079 
4441,350020,제 21 기,20200330,14746529705 ,-11561817408 ,-5591074509 
4442,347734,제 19 기,20200330,1273205462 ,-1184168424 ,-198817128 
4443,608316,제 27 기,20200330,907114368 ,-715381935 ,-80379472 
4444,991191,제 10 기,20200324,-449877213 ,-22139508681 ,19065354092 
4445,249982,제 26 기,20200327,-537793063 ,1223508156 ,
4446,107066,제 66 기,20200330,-1826298932 ,-10217919912 ,15392625203 
4447,1258710,제 12 기,20200327,-4685792603 ,-20902483128 ,-4938282946 
4448,687711,제 12 기,20200330,,,
4449,870861,제 12 기,20200330,-12232792942 ,-1554377836 ,-4410137577 
4450,163114,제 48 기,20200330,,,
4451,1181515,제 9 기,20200330,,-13617135100 ,292133319 
4452,1108099,제 5 기,20200330,1010936321 ,10903606051 ,-4643653123 
4453,1179608,제 4 기,20200330,7372711181 ,8348548284 ,-2542655279 
4454,962223,제 15 기,20200330,2609795291 ,-1368211380 ,-1308087570 
4455,1073678,제 12 기,20200330,,,
4456,148939,제 54 기,20200330,29146527728 ,-25591260255 ,-1424043366 
4457,158963,제 33 기,20200327,38154022071 ,-19971742632 ,-1720251091 
4458,580667,제 21 기,20200330,3144788827 ,-5014586184 ,1515960000 
4459,815767,제 10 기,20200330,2998056304 ,-1618749433 ,-5802492548 
4460,1108248,제 20 기,20200327,,,
4461,160375,제 45 기,20200330,3439495854 ,-8414350630 ,5236654545 
4462,134963,제 55 기,20200327,58699000000 ,-13914000000 ,-44740000000 
4463,447928,제 20 기,20200330,2848803112 ,-4449199121 ,2318428451 
4464,121570,제 47 기,20200330,4420172267 ,-16581974541 ,38271761831 
4465,975290,제 16 기,20200330,-7917386965 ,-20952638814 ,25445670431 
4466,217743,제 33 기,20200327,5255587715 ,-11962158552 ,7376147332 
4467,490151,제 17 기,20200330,19146810744 ,-25315578393 ,4159579800 
4468,132211,제 62 기,20200330,17359112592 ,-13759293876 ,-21324829019 
4469,114093,제 54 기,20200330,3936307689 ,-1821180892 ,-1649792858 
4470,336297,제 29 기,20200330,13451792396 ,-9431312356 ,-6722917904 
4471,121154,제 46 기,20200330,15358757542 ,-12285761939 ,-4438405175 
4472,563545,제 18 기,20200330,43554967995 ,-124817520867 ,161991224981 
4473,398808,제 20 기,20200330,,,
4474,536888,제 21 기,20200330,1646066556 ,-21399435384 ,17371866890 
4475,137252,제 49 기,20200330,811949787 ,-439543343 ,-934698390 
4476,1188378,제 16 기,20200327,2703122377 ,-9416873928 ,9460000000 
4477,455875,제 23 기,20200330,1661497145 ,-145865621 ,-1539812007 
4478,525679,제 18 기,20200330,-2672438418 ,25173107544 ,-775661958 
4479,470829,제 17 기,20200330,4679572662 ,992292807 ,-941424274 
4480,150828,제 61 기,20200330,-43915360619 ,33748837715 ,-1797643578 
4481,140946,제 47 기,20200330,23943130567 ,-5587865734 ,-17105707112 
4482,101628,제 135 기,20200330,65270564103 ,-79930463277 ,15530859894 
4483,113508,제 74 기,20200330,,,
4484,306454,제 21 기,20200330,,,
4485,160861,제 44 기,20200330,18868497337 ,-6878007140 ,-10214542232 
4486,155452,제 67 기,20200326,8517487757 ,-8902249954 ,-2596350958 
4487,147222,제 72 기,20200330,-9076416055 ,5552352080 ,3424514878 
4488,201733,제 29 기,20200330,527681912 ,-10696149030 ,4757575456 
4489,113261,제 46 기,20200330,-3446018376 ,-21370263845 ,-16784030744 
4490,129387,제 73 기,20200327,,,
4491,264228,제 25 기,20200330,2110210415 ,-1041875038 ,-577324992 
4492,606770,제 13 기,20200330,10895279721 ,80188057467 ,-35271054020 
4493,447487,제 20 기,20200330,9559874683 ,-2786693482 ,3346002508 
4494,939331,제 8 기,20200330,70380902840 ,-49581623904 ,1425986377 
4495,203290,제 30 기,20200330,2414241637 ,-68356628303 ,52161703815 
4496,414850,제 23 기,20200330,17306309008 ,-11572696005 ,-6527630795 
4497,148531,제 56 기,20200330,-1846356558 ,2790014348 ,-1040900103 
4498,1021666,제 14 기,20200330,,,
4499,815095,제 12 기,20200330,7424474401 ,-1093519336 ,-2583846400 
4500,527491,제 25 기,20200324,664129953 ,-723149120 ,
4501,306162,제 31 기,20200330,70248603028 ,-30879979104 ,-57242573991 
4502,143226,제 54 기,20200327,2045384391 ,585152861 ,-1515309207 
4503,226547,제 27 기,20200330,50068894 ,-1004892459 ,-125610880 
4504,104722,제 62 기,20200330,3631538164 ,-5148152704 ,5412326892 
4505,143314,제 39 기,20200330,-867340580 ,12858872209 ,-9833971638 
4506,160621,제 58 기,20200330,,,
4507,1061497,제 5 기,20200408,1028351274 ,-8317373447 ,3225108030 
4508,269612,제 23 기,20200330,-158808904 ,-14521697532 ,9552939949 
4509,402110,제 20 기,20200330,6539772552 ,-1614619674 ,-371987552 
4510,1196313,제 3 기,20200330,9457248104 ,-759242861 ,-8711285218 
4511,1071041,제 11 기,20200331,-2306503070 ,-26747388023 ,23268572564 
4512,161462,제 32 기,20200330,4261127243 ,-605950910 ,-2399728750 
4513,1109070,제 21 기,20200330,2671011454 ,-4812191020 ,-57663097 
4514,568461,제 16 기,20200330,12731418970 ,-7407113205 ,-5797815076 
4515,146649,제 38 기,20200327,6745142643 ,-22072619720 ,96768425 
4516,373447,제 26 기,20200330,7474576894 ,-2464251633 ,-3554732075 
4517,173874,제 62 기,20200330,,,
4518,1135057,제 16 기,20200331,5414860371 ,-45436850012 ,48739234807 
4519,1182578,제 4 기,20200330,-6364587497 ,-37122402256 ,33059299504 
4520,347062,제 25 기,20200330,12185495457 ,-9525138590 ,-5304637187 
4521,359623,제 31 기,20200615,-324186301 ,6266015000 ,-5944186450 
4522,185356,제 34 기,20200330,7276308814 ,3465480423 ,-1279996219 
4523,156442,제 54 기,20200330,1858409593 ,-1532544050 ,-1618898211 
4524,445799,제 23 기,20200330,29720452913 ,-8375877270 ,-10769042752 
4525,202839,제 34 기,20200327,-1653752159 ,-1623349438 ,-620381640 
4526,317681,제 21 기,20200330,5400309618 ,-9395976734 ,1206307075 
4527,159971,제 47 기,20200330,2734666095 ,-810119446 ,-2698853866 
4528,569691,제 19 기,20200330,3927775683 ,-4942101100 ,-2722979378 
4529,540571,제 23 기,20200330,122164884 ,-569739741 ,-967036 
4530,130408,제 46 기,20200330,1060198022 ,6825347 ,-260000000 
4531,453488,제 21 기,20200330,-1142545276 ,13080871201 ,-12635159769 
4532,112679,제 39 기,20200330,39396309704 ,-26023515103 ,-7946762785 
4533,811372,제 12 기,20200330,-426815814 ,-22665952347 ,17516260608 
4534,225706,제 26 기,20200330,24597178782 ,-7859065623 ,-19572118894 
4535,146214,제 60 기,20200330,4388672710 ,-22033316936 ,14730465000 
4536,207375,제 36 기,20200330,22892527976 ,-9112888015 ,-4550910762 
4537,164706,제 56 기,20200228,5713714111 ,-2727826630 ,-2943111335 
4538,264732,제 28 기,20200330,14019403315 ,,
4539,614478,제 17 기,20200327,10969841511 ,-15108553668 ,-8445260165 
4540,339072,제 25 기,20200403,318024224 ,-11008612936 ,13513255699 
4541,1335930,제 4 기,20200330,-4450537060 ,-64151274138 ,69624730614 
4542,525864,제 21 기,20200330,4496292554 ,-3993472601 ,-40149169 
4543,531917,제 24 기,20200330,-39232717696 ,-21752226058 ,-469009550 
4544,413046,제 29 기,20200410,447415032346 ,-225840991788 ,-93797089535 
4545,1020524,제 12 기,20200330,-9909518655 ,11629896285 ,-1857346406 
4546,102140,제 47 기,20200327,860549452 ,3359764880 ,-482768970 
4547,788773,제 20 기,20200330,24843361272 ,-7208803989 ,-3180419614 
4548,109718,제 57 기,20200330,62973669952 ,538233858 ,-63345479102 
4549,136864,제 47 기,20200327,29354893250 ,-5035789813 ,-26122354280 
4550,132628,제 40 기,20200330,,,-773000000 
4551,108649,제 42 기,20200330,1949510231 ,-7661906206 ,-3350850790 
4552,1231786,제 3 기,20200330,1406971433 ,-19197847027 ,17329590180 
4553,531829,제 29 기,20200327,3108528677 ,-5454722780 ,1115502780 
4554,206039,제 30 기,20200330,10915652389 ,-3102962134 ,-8447487961 
4555,1359815,제 1 기,20200330,-23590921 ,-6000000000 ,6490130000 
4556,585538,제 19 기,20200330,7711330193 ,-770896831 ,-7879453940 
4557,442154,제 22 기,20200330,14424079902 ,-1700683143 ,-13582478214 
4558,246620,제 26 기,20200330,4521738041 ,-3022523706 ,-3190298139 
4559,1187148,제 8 기,20200330,6500413020 ,-20921204042 ,-3941027073 
4560,516246,제 21 기,20200330,-1819410636 ,4379757926 ,-2715315628 
4561,123107,제 57 기,20200327,1463212928 ,-2818213117 ,477734104 
4562,109781,제 36 기,20200330,16565003741 ,-2275022468 ,-8922591931 
4563,506294,제 21 기,20200330,13243609196 ,-13094318445 ,-2465786596 
4564,867098,제 16 기,20200330,,,
4565,823429,제 10 기,20200330,,,
4566,250997,제 34 기,20200330,10766523383 ,-10525097727 ,8947104854 
4567,536286,제 18 기,20200330,21178239938 ,-39267654643 ,22764154653 
4568,250137,제 23 기,20200330,19142435469 ,-11092775897 ,-11719172021 
4569,486097,제 20 기,20200330,27690939642 ,-947234523 ,-18545379064 
4570,1325429,제 2 기,20200330,,,
4571,554352,제 20 기,20200330,-9070228848 ,-55925485909 ,68164538543 
4572,629212,제 24 기,20200330,6052072997 ,-7438141392 ,1473661472 
4573,220057,제 26 기,20200330,9279581352 ,-6270279584 ,-6915465911 
4574,122551,제 34 기,20200330,21031830020 ,-8930210452 ,-9773640818 
4575,201742,제 33 기,20200330,15492577655 ,-6861124806 ,-896864862 
4576,353610,제 23 기,20200330,571588035 ,-6155858837 ,-657365439 
4577,108940,제 37 기,20200330,1827186993 ,14415537088 ,-44482816540 
4578,825959,제 11 기,20200330,-11897912120 ,-10761426344 ,-9428155100 
4579,170558,제 31 기,20200330,450660368506 ,-306472847398 ,-156738136893 
4580,155586,제 42 기,20200116,-432244630 ,-363951962 ,-197369266 
4581,362201,제 38 기,20200330,,,
4582,428321,제 19 기,20200330,61165536528 ,,
4583,560982,제 20 기,20200330,-2555983198 ,795883729 ,491584527 
4584,226316,제 35 기,20200330,,,
4585,1099667,제 12 기,20200330,11017013087 ,-11060596698 ,267426798 
4586,914040,제 17 기,20200330,22509700925 ,-3478595538 ,-17401551051 
4587,545734,제 20 기,20200330,1160773425 ,3564717404 ,1899006369 
4588,332927,제 32 기,20200327,22186596813 ,6099015378 ,-9578679871 
4589,989619,제 12 기,20200330,12238957750 ,-19702757286 ,2807846674 
4590,994994,제 7 기,20200326,1909303378 ,-2763790249 ,4542063636 
4591,140168,제 36 기,20200330,11092051496 ,450094052 ,-4457801454 
4592,609324,제 21 기,20200330,17272222536 ,-11683747649 ,-3023662000 
4593,138057,제 54 기,20200327,6030520906 ,-16928571840 ,-189538868 
4594,158219,제 57 기,20200330,13110293446 ,-4648636701 ,-7358464092 
4595,151298,제 49 기,20200330,14537643170 ,-4622137938 ,-9136111899 
4596,576789,제 14 기,20200327,2726581697 ,-268207862 ,-3292940144 
4597,899459,제 9 기,20200330,11635469021 ,-14861666453 ,-1736975276 
4598,917861,제 11 기,20200330,10202900576 ,-7827717688 ,-9269341672 
4599,410915,제 22 기,20200330,4368503942 ,-4207894059 ,7681632202 
4600,1109955,제 17 기,20200330,763315452 ,-2878645032 ,2179718858 
4601,1316227,제 2 기,20200330,,,
4602,1211232,제 22 기,20200330,8473753086 ,-45970493789 ,51962485684 
4603,303192,제 33 기,20200330,14418556371 ,-17533363903 ,7409482365 
4604,541349,제 20 기,20200330,28417935391 ,-32592861326 ,8256864815 
4605,264255,제 28 기,20200330,31277218808 ,-5849776040 ,-21502752330 
4606,617314,제 20 기,20200330,3409248087 ,-10623395890 ,11929380000 
4607,449254,제 21 기,20200330,32305060764 ,-17348078013 ,-3822927092 
4608,860730,제 10 기,20200427,-905442389 ,-3277620700 ,1128404558 
4609,587925,제 20 기,20200330,-5769138857 ,-5443724504 ,13803621944 
4610,858124,제 11 기,20200330,8443484510 ,-2077961722 ,-893304276 
4611,540447,제 20 기,20200330,12327783383 ,-4990848377 ,-8217375758 
4612,1222867,제 11 기,20200330,-8107239261 ,-15576086417 ,20658003407 
4613,1032583,제 6 기,20200327,2862239137 ,3351444433 ,-2730727168 
4614,172936,제 54 기,20200330,16803999679 ,-8172430713 ,-4454294044 
4615,341916,제 23 기,20200330,73742171105 ,-128522588880 ,55907570085 
4616,132725,제 59 기,20200330,-3699046995 ,361161405 ,-4840360774 
4617,360036,제 23 기,20200330,13435736271 ,-5454722837 ,-4067578144 
4618,103015,제 40 기,20200330,6208534533 ,-4179384651 ,-1254196158 
4619,231363,제 24 기,20200330,2253049000000 ,-3293655000000 ,1225046000000 
4620,201131,제 27 기,20200330,-2225721492 ,-4183507381 ,8355816282 
4621,296263,제 25 기,20200330,,-10355449058 ,-1628406700 
4622,675594,제 20 기,20200330,10507986363 ,-14993053421 ,8550755847 
4623,1203808,제 3 기,20200330,16854356519 ,7166671160 ,-28886608349 
4624,626464,제 27 기,20200330,5069837328 ,1943359660 ,-3483555413 
4625,372226,제 25 기,20200330,-2353568670 ,-860996798 ,-34234216 
4626,816544,제 14 기,20200330,14724480435 ,1749176221 ,14671166341 
4627,101488,제 47 기,20200327,38146715406 ,-22368814474 ,-19042240642 
4628,402989,제 21 기,20200402,24149166926 ,-22343190080 ,-4485926967 
4629,225742,제 25 기,20200330,,,
4630,155638,제 63 기,20200330,-597248218 ,10581522617 ,2265262717 
4631,104519,제 66 기,20200330,-6376380035 ,-9888438245 ,18504664385 
4632,977641,제 13 기,20200401,,,
4633,385336,제 20 기,20200408,-8214775883 ,-1684090304 ,-744661653 
4634,104537,제 51 기,20200330,-2377259608 ,-396408362 ,2640900000 
4635,161709,제 37 기,20200330,23687875112 ,1258342401 ,-10258671764 
4636,231044,제 25 기,20200327,-7051128660 ,-7918059664 ,8741162687 
4637,138303,제 39 기,20200330,,,
4638,450995,제 31 기,20200330,-2170350883 ,-19227223077 ,17294308469 
4639,962922,제 10 기,20200513,-3662195914 ,1099442235 ,-3507 
4640,256380,제 38 기,20200330,3746897714 ,16189324736 ,-8556432536 
4641,219848,제 38 기,20200330,72525733002 ,-64351673533 ,-14068005183 
4642,897752,제 13 기,20200330,,,
4643,389110,제 22 기,20200331,1868312286 ,770816823 ,-1936278431 
4644,118026,제 51 기,20200330,,,
4645,360577,제 29 기,20200421,-5751524297 ,-3288214976 ,5271551009 
4646,178851,제 39 기,20200330,6007380332 ,-6900267956 ,1146725812 
4647,260569,제 24 기,20200327,17516994847 ,-10096117841 ,-4028481507 
4648,167031,제 46 기,20200330,9541301892 ,-3858703177 ,-1540337000 
4649,831428,제 10 기,20200330,16829603031 ,-13833669937 ,-1713775940 
4650,127857,제 47 기,20200330,3528606145 ,-2287345236 ,-8007724450 
4651,111421,제 51 기,20200330,,,-696851278 
4652,378220,제 21 기,20200330,1100961882 ,-24555643451 ,20276022846 
4653,861720,제 18 기,20200330,8411319437 ,-1889876074 ,6527811301 
4654,1335453,제 2 기,20200327,2712838 ,1300000000 ,
4655,1327092,제 17 기,20200330,,,
4656,219440,제 31 기,20200330,1801277213 ,2409651637 ,-50645520 
4657,605328,제 18 기,20200330,26157095130 ,5175101948 ,-982638120 
4658,137207,제 45 기,20200514,2546966411 ,-19071185715 ,14994704857 
4659,351995,제 31 기,20200323,11961797040 ,-10937910588 ,-2002515893 
4660,101220,제 66 기,20200330,1770355537 ,-32008405919 ,29960106822 
4661,242712,제 29 기,20200330,8433002459 ,-5605829170 ,-532192210 
4662,163196,제 63 기,20200330,2403865932 ,-18375463728 ,21124420743 
4663,140779,제 41 기,20200330,16096595441 ,-4200079494 ,-2100606972 
4664,101433,제 63 기,20200330,4392116939 ,,
4665,301112,제 29 기,20200327,7684986710 ,-10656103809 ,-200409159 
4666,111227,제 50 기,20200330,19311508603 ,-27184455457 ,6572231231 
4667,128546,제 76 기,20200330,15909292440 ,-7006314364 ,-1337019114 
4668,131692,제 47 기,20200327,25980888428 ,-20977596256 ,3500565398 
4669,129271,제 47 기,20200330,4940455400 ,-1283940494 ,-3250170602 
4670,883980,제 9 기,20200330,16149824276 ,-18244113192 ,-4056396608 
4671,571483,제 17 기,20200330,41546111803 ,-42395373498 ,33155815358 
4672,162072,제 44 기,20200330,550666241 ,-5583577793 ,-723189691 
4673,370918,제 34 기,20200330,8506327520 ,-6113800940 ,-4391410940 
4674,863038,제 17 기,20200330,,6217461200 ,3693006777 
4675,650629,제 12 기,20200330,-14439924642 ,30320166218 ,-14415737135 
4676,145260,제 47 기,20200330,,,
4677,671376,제 17 기,20200330,129734551976 ,-131834625102 ,-96218238762 
4678,1071944,제 5 기,20200330,,,
4679,131504,제 44 기,20200330,-21709747874 ,-32646818031 ,31186097142 
4680,533508,제 22 기,20200330,925347151 ,-604390036 ,-1671213400 
4681,222435,제 27 기,20200330,-1137955875 ,-2580927571 ,1369276489 
4682,133751,제 36 기,20200330,2934064961 ,-5779381685 ,-569039419 
4683,819374,제 16 기,20200330,-25125682456 ,-7548558701 ,30165352990 
4684,439965,제 20 기,20200327,12314435514 ,-7681809387 ,-917084832 
4685,560122,제 20 기,20200330,-3563439632 ,1289066079 ,-313961710 
4686,787057,제 11 기,20200330,63829457681 ,-152356397193 ,75073585187 
4687,403766,제 21 기,20200330,2677154242 ,-1060590275 ,6318131043 
4688,486875,제 28 기,20200413,9182722114 ,-12854398252 ,3636412801 
4689,188797,제 35 기,20200330,3855833512 ,-3027897855 ,-984392182 
4690,1038693,제 6 기,20200330,3227624346 ,-54250587399 ,47861384172 
4691,111193,제 32 기,20200330,1420196864 ,-4208639283 ,-197262000 
4692,626011,제 15 기,20200330,12256336984 ,11500444704 ,-26257890056 
4693,238153,제 34 기,20200330,16954622906 ,-6578008457 ,1689210307 
4694,1078178,제 5 기,20200327,26260169519 ,-6127329179 ,-1204846587 
4695,409140,제 26 기,20200330,3432814850 ,-7157741521 ,7233434545 
4696,264635,제 21 기,20200330,-6150641233 ,3059547973 ,-460276385 
4697,128227,제 46 기,20200330,16818531449 ,-15243801398 ,1035206000 
4698,1276327,제 4 기,20200330,4189535298 ,-36942280229 ,11837540449 
4699,150536,제 42 기,20200330,5727345233 ,457138410 ,-4558752055 
4700,1093007,제 5 기,20200330,4572781261 ,-1283815004 ,-3535345200 
4701,298447,제 26 기,20200330,-5408661631 ,-17028806371 ,32353742867 
4702,407814,제 20 기,20200330,-3632732471 ,-21695137932 ,557053994 
4703,1095704,제 5 기,20200330,,,
4704,298340,제 23 기,20200330,79959637526 ,-76969114388 ,-39113568842 
4705,180795,제 47 기,20200330,,,
4706,148993,제 105 기,20200330,9825556800 ,0 ,-9824897410 
4707,1063990,제 5 기,20200327,832874527 ,-930328742 ,-862965516 
4708,807555,제 16 기,20200330,17614411457 ,-14266070977 ,-7351300025 
4709,375931,제 23 기,20200330,25764269819 ,-34733308046 ,15529772990 
4710,545114,제 18 기,20200330,,,
4711,1101041,제 5 기,20200330,7431949790 ,-9404248372 ,-1731404080 
4712,172680,제 53 기,20200327,34856570571 ,-3682927634 ,-35113150103 
4713,199076,제 34 기,20200330,5908115601 ,-4585895817 ,-6100694276 
4714,363486,제 23 기,20200327,-2637524378 ,-17971857910 ,10786400000 
4715,276083,제 30 기,20200330,-7918681280 ,17546903325 ,-16808320215 
4716,1235296,제 14 기,20200330,-1920789391 ,-37103285916 ,39815369034 
4717,366845,제 27 기,20200330,6274000213 ,4325685108 ,-6218528709 
4718,471068,제 21 기,20200330,9575183800 ,-11990253061 ,-85827672 
4719,463342,제 21 기,20200330,3923768795 ,11689553682 ,-735580300 
4720,148595,제 49 기,20200330,17461692941 ,-1593807781 ,-14590902162 
4721,919966,제 14 기,20200330,22144201569 ,-24856464710 ,-370190967 
4722,410997,제 26 기,20200330,-382652288 ,-11943751266 ,13366759741 
4723,226866,제 45 기,20200330,16097110727 ,-421686419 ,-4009903255 
4724,149345,제 61 기,20200330,3107464853 ,-17739551354 ,12416022345 
4725,105961,제 44 기,20200330,,,
4726,210980,제 37 기,20200330,-1346618760 ,2326906273 ,823444126 
4727,397191,제 22 기,20200330,-13018426237 ,2690403000 ,9788345856 
4728,543107,제 22 기,20200330,5725622969 ,-7380659690 ,2956383898 
4729,340272,제 21 기,20200330,,,
4730,871833,제 12 기,20200330,-29777474144 ,-18277954485 ,5351788123 
4731,965813,제 10 기,20200327,1213906927 ,903820133 ,-2577233015 
4732,310156,제 35 기,20200330,481117754 ,-29236295666 ,25027734456 
4733,1077577,제 5 기,20200330,,,
4734,317210,제 47 기,20200330,-5077141556 ,-7089140923 ,14034803959 
4735,1042085,제 6 기,20200330,6817005392 ,3041444599 ,-67304769 
4736,977650,제 18 기,20200330,-10614304024 ,16267572869 ,-6209608448 
4737,574611,제 26 기,20200327,6987028034 ,-14021449983 ,2492234425 
4738,144164,제 35 기,20200330,,24992921831 ,-219953345511 
4739,105475,제 43 기,20200330,5508698802 ,1862674820 ,-1996242990 
4740,364254,제 21 기,20200330,-3067840343 ,-7126419080 ,9953123273 
4741,613318,제 22 기,20200330,51610742807 ,7732768729 ,-74066720787 
4742,173102,제 43 기,20200330,,,
4743,152729,제 36 기,20200330,9872757151 ,4468712553 ,-5184422645 
4744,1013311,제 11 기,20200330,,,
4745,104999,제 47 기,20200330,13411341053 ,-5877751087 ,-7590215015 
4746,117337,제 65 기,20200330,34366798774 ,-50962520474 ,1678483376 
4747,485177,제 30 기,20200330,10835293340 ,-738926081 ,-5337588670 
4748,107677,제 64 기,20200331,,,
4749,1267222,제 6 기,20200401,-1414680013 ,-6854036348 ,8240967805 
4750,1042650,제 12 기,20200330,-24000731900 ,20379723683 ,-6394549 
4751,788737,제 20 기,20200330,3078643470 ,-1410884869 ,-237963904 
4752,983934,제 7 기,20200330,8528325966 ,-30028462029 ,16478240781 
4753,334624,제 21 기,20200330,-10081564156 ,-27269709603 ,33151013260 
4754,1027794,제 14 기,20200330,3764353095 ,-4238917487 ,-3268265980 
4755,1124653,제 5 기,20200407,26913924726 ,-25749238680 ,1607317340 
4756,166528,제 42 기,20200413,2266669630 ,-1969287919 ,-682918969 
4757,162911,제 52 기,20200327,-1066460848 ,4116798573 ,-2131070741 
4758,172185,제 56 기,20200330,-4419451718 ,-2465640320 ,7329748011 
4759,521390,제 21 기,20200330,5171743369 ,-8021728251 ,-160313465 
4760,599285,제 20 기,20200330,,,
4761,155212,제 31 기,20200325,62310358577 ,-6162671201 ,-8547259778 
4762,1251595,제 11 기,20200327,,,
4763,161383,제 40 기,20200327,27935830137 ,9137323408 ,-12993582279 
4764,165343,제 60 기,20200330,26644602823 ,6128908749 ,-16549219042 
4765,144021,제 47 기,20200330,315679504 ,-3824467667 ,2678917810 
4766,1014055,제 7 기,20200401,2756581332 ,6123419942 ,-2791444696 
4767,551920,제 20 기,20200619,18867362092 ,-53320284845 ,31039366388 
4768,180263,제 33 기,20200330,-20170409094 ,4775742308 ,3205961638 
