,Unnamed: 0,기업코드,회차,등록일,유동자산,비유동자산,자산총계,유동부채,비유동부채,부채총계,자본금,이익잉여금(결손금),자본총계
2345,2345,00158015,제 29 기,20190712,76656624066.0,105944757074.0,182601381140.0,73736680833.0,21032622162.0,94769302995.0,12261127000.0,54491972808.0,87832078145.0
2346,2346,00761952,제 17 기,20190401,75459451042.0,17632977291.0,93092428333.0,21586978384.0,2231805335.0,23818783719.0,5063850000.0,25538635008.0,69273644614.0
2347,2347,00591441,제 13 기,20190329,60280955746.0,35049433742.0,95330389488.0,9574316468.0,6628613536.0,16202930004.0,8729826500.0,52558629861.0,79127459484.0
2348,2348,00106368,제 42 기,20190401,841365706110.0,2299913694202.0,3141279400312.0,1352163428011.0,271269059476.0,1623432487487.0,167455885000.0,1166797957658.0,1517846912825.0
2349,2349,00145109,제 96 기,20190401,944391331894.0,975634150056.0,1920025481950.0,282504128300.0,83246241741.0,365750370041.0,62227710000.0,,1554275111909.0
2350,2350,00128607,제 40 기,20190328,29390899015.0,117884339898.0,147275238913.0,57333905760.0,2714666435.0,60048572195.0,6636788500.0,,87226666718.0
2351,2351,00612294,제 16 기,20190401,216191021611.0,44712643893.0,260903665504.0,163200693418.0,19017933789.0,182218627207.0,4408674000.0,40684423150.0,78685038297.0
2352,2352,00349060,제 20 기,20181228,31580568189.0,56652004056.0,88232572245.0,19329033214.0,2348160000.0,21677193214.0,4928928500.0,35522669075.0,66555379031.0
2353,2353,00131939,제 47 기,20190401,61080960220.0,79159374949.0,140240335169.0,24711058678.0,40858879288.0,65569937966.0,9000000000.0,34200151205.0,74670397203.0
2354,2354,00330044,제 27 기,20190401,121327470982.0,112268054768.0,233595525750.0,144400061042.0,11664595084.0,156064656126.0,28907412500.0,,77530869624.0
2355,2355,00159795,제 35 기,20190711,194306745370.0,162911278188.0,358050023558.0,38012190788.0,4293268802.0,42305459590.0,21980378500.0,230948266352.0,315744563968.0
2356,2356,01257872,제 5 기,20190401,54524501815.0,1901677017.0,56426178832.0,25716712235.0,572752969.0,26289465204.0,2872158000.0,6236010684.0,30136713628.0
2357,2357,00101664,제 32 기,20190401,128936315458.0,92686677389.0,221622992847.0,69317864828.0,3292962808.0,72610827636.0,11953430000.0,,149012165211.0
2358,2358,00142865,제 41 기,20190401,70615366985.0,56247948971.0,126863315956.0,7170953524.0,2530570336.0,9701523860.0,7512960000.0,,117161792096.0
2359,2359,00364403,제 21 기,20190409,100334237723.0,149555848152.0,249890085875.0,135043512265.0,4246736840.0,139290249105.0,24945956000.0,23996611019.0,110599836770.0
2360,2360,00276834,제 22 기,20190611,23992703144.0,51333217528.0,75325920672.0,8692729953.0,2464986959.0,11157716912.0,23442749500.0,-7984575426.0,64168203760.0
2361,2361,00385363,제 23 기,20190401,29691946877.0,36608913896.0,66300860773.0,14154286217.0,16409228881.0,30563515098.0,4900000000.0,17053669826.0,35737345675.0
2362,2362,00189538,제 29 기,20190328,54622484308.0,9886440007.0,64508924315.0,32801618937.0,2215864882.0,35017483819.0,10720529000.0,4428220939.0,29491440496.0
2363,2363,00491053,제 19 기,20190329,24220023207.0,18093930859.0,42313954066.0,3023221853.0,536290017.0,3559511870.0,4305293500.0,10689690936.0,38754442196.0
2364,2364,00356389,제 27 기,20190329,26956741095.0,11550455802.0,38507196897.0,4168016523.0,307246641.0,4475263164.0,4423058500.0,25843117774.0,34031933733.0
2365,2365,00303396,제 25 기,20190401,71750080258.0,51803926673.0,123554006931.0,12381291779.0,11034870283.0,23416162062.0,8035645000.0,86037904539.0,100137844869.0
2366,2366,00166573,제 37 기,20190329,187833396958.0,99853957341.0,287687354299.0,23656271223.0,4446623254.0,28102894477.0,9700035000.0,239963377164.0,259584459822.0
2367,2367,00795135,제 9 기,20190626,1301097944874.0,2882065078105.0,4183163022979.0,1694024620285.0,632638109398.0,2326662729683.0,148733500000.0,764164297145.0,1856500293296.0
2368,2368,00614593,제 21 기,20190329,34886303766.0,62045177595.0,96931481361.0,14167904497.0,21923132079.0,36091036576.0,7927357300.0,9811518970.0,60840444785.0
2369,2369,00797364,제 9 기,20190401,132063752494.0,73816477917.0,205880230411.0,110994397296.0,21479435422.0,132473832718.0,6500000000.0,28678090337.0,73406397693.0
2370,2370,00527464,제 19 기,20190402,25960403819.0,45299344939.0,71259748758.0,20115365436.0,4762883850.0,24878249286.0,2289967000.0,25384641075.0,46381499472.0
2371,2371,01165155,제 3 기,20190401,16201692430.0,11287212778.0,27488905208.0,362709367.0,2795283860.0,3157993227.0,3217131400.0,-878537839.0,24330911981.0
2372,2372,00435969,제 17 기,20190329,64060296451.0,20287229176.0,84347525627.0,7238474757.0,361611486.0,7600086243.0,12198229000.0,33769614337.0,76747439384.0
2373,2373,00218575,제 33 기,20190329,84680396510.0,152758028973.0,237438425483.0,45181653637.0,5118937739.0,50300591376.0,7000000000.0,175384172329.0,187137834107.0
2374,2374,00842619,제 13 기,20190329,89365266844.0,32337455887.0,121702722731.0,9805473994.0,6236552412.0,16042026406.0,5999164500.0,-84111492708.0,105660696325.0
2375,2375,00416654,제 20 기,20190329,31089080870.0,18042368339.0,49131449209.0,9470873361.0,104705942.0,9575579303.0,6597727000.0,,39555869906.0
2376,2376,00123523,제 53 기,20190401,38405436589.0,122824557285.0,161229993874.0,52443734077.0,734014520.0,53177748597.0,4595442500.0,,108052245277.0
2377,2377,00357607,제 24 기,20190401,14892714263.0,50663401111.0,65556115374.0,27460593400.0,5928290173.0,33388883573.0,2530000000.0,24634376664.0,32167231801.0
2378,2378,00447609,제 20 기,20190620,250920260530.0,135039523975.0,385959784505.0,175876826446.0,36563948283.0,212440774729.0,15689888000.0,173545403790.0,173519009776.0
2379,2379,00528515,제 24 기,20190401,49826330678.0,52950756856.0,102777087534.0,24517736273.0,3543977568.0,28061713841.0,5729751000.0,50461728505.0,74715373693.0
2380,2380,00541163,제 18 기,20190329,119755065995.0,131687703814.0,251442769809.0,62403668188.0,2687456043.0,65091124231.0,7599407000.0,,186351645578.0
2381,2381,00361381,제 23 기,20190401,67077307856.0,95058873025.0,162136180881.0,30216856699.0,3407398204.0,33624254903.0,3165454000.0,88310714621.0,128511925978.0
2382,2382,00118044,제 49 기,20190401,45812654461.0,45238418625.0,91051073086.0,21809295939.0,24632356369.0,46441652308.0,23269025000.0,6641403548.0,44609420778.0
2383,2383,00173351,제 43 기,20190401,30113683165.0,42043371886.0,72157055051.0,6852832153.0,3122308109.0,9975140262.0,3000000000.0,,62181914789.0
2384,2384,00220686,제 28 기,20190401,122767159073.0,111413703471.0,234180862544.0,105886843417.0,19492555736.0,125379399153.0,10438487500.0,39213634140.0,108801463391.0
2385,2385,00106881,제 39 기,20190401,94664908698.0,43263876453.0,137928785151.0,66725982258.0,5102461991.0,71828444249.0,29466497500.0,-258905901.0,66100340902.0
2386,2386,00244783,제 22 기,20190401,,,67247749387.0,,,31428820248.0,,,35818929139.0
2387,2387,00855163,제 8 기,20190329,35849206621.0,61959252825.0,97808459446.0,1978027867.0,5989068630.0,7967096497.0,2394716000.0,,89841362949.0
2388,2388,00519252,제 17 기,20190329,15887522598.0,52991980165.0,68879502763.0,42316486939.0,275000000.0,42591486939.0,9186098000.0,18476178710.0,26288015824.0
2389,2389,00654272,제 18 기,20190401,10359532475.0,41539186588.0,51898719063.0,23240609822.0,5935115331.0,29175725153.0,5730639500.0,,22722993910.0
2390,2390,00972293,제 11 기,20190401,66967816844.0,2818722262.0,69786539106.0,1536662923.0,2813443059.0,4350105982.0,3436506000.0,-36955692315.0,65436433124.0
2391,2391,00524786,제 19 기,20190329,63576068962.0,46520422109.0,110096491071.0,41270101868.0,2268655358.0,43538757226.0,4073264500.0,,
2392,2392,00127200,제 51 기,20190626,277536633748.0,185801274920.0,463337908668.0,20883368086.0,1236207362.0,22119575448.0,10000000000.0,305681053602.0,441218333220.0
2393,2393,00838005,제 12 기,20190329,173257000405.0,83019160924.0,256276161329.0,92237296942.0,2795583623.0,95032880565.0,9050333000.0,,161243280764.0
2394,2394,00441650,제 17 기,20190401,22639009787.0,8499889142.0,31138898929.0,11451890637.0,256594914.0,11708485551.0,6000000000.0,,19430413378.0
2395,2395,00371740,제 21 기,20190329,74164825560.0,98102056884.0,172266882444.0,20290017471.0,2925605667.0,23215623138.0,9345959000.0,,149051259306.0
2396,2396,00164724,제 35 기,20190401,723666337269.0,1077908545418.0,1801574882687.0,569140979238.0,229639157043.0,798780136281.0,135791330000.0,,1002794746406.0
2397,2397,00398668,제 20 기,20190401,38834131162.0,87879858669.0,126713989831.0,25525333845.0,25548646384.0,51073980229.0,5941435500.0,,75640009602.0
2398,2398,00606664,제 18 기,20190329,28412812802.0,20498100932.0,48910913734.0,11146401727.0,3772016964.0,14918418691.0,2830673500.0,16584308419.0,33992495043.0
2399,2399,00133511,제 56 기,20190401,207425816910.0,125864843620.0,333290660530.0,93712476613.0,41829557958.0,135542034571.0,101212480000.0,,197748625959.0
2400,2400,00167004,제 52 기,20190326,12514902769.0,62690678706.0,75205581475.0,3801903275.0,961409645.0,4763312920.0,1500000000.0,34090737550.0,70442268555.0
2401,2401,00259934,제 30 기,20190329,61112159110.0,61889897642.0,123002056752.0,8734327646.0,2479116233.0,11213443879.0,11617138500.0,,111788612873.0
2402,2402,00531865,제 19 기,20190401,32379383720.0,68688471894.0,101067855614.0,14427225227.0,27378070299.0,41805295526.0,5963760000.0,39476541132.0,59262560088.0
2403,2403,00269922,제 23 기,20190401,47587427701.0,77236538605.0,124823966306.0,5097314295.0,,5097314295.0,,115699153484.0,119726652011.0
2404,2404,00493510,제 19 기,20190329,59284227781.0,67596283043.0,126880510824.0,42531945817.0,24874395961.0,67406341778.0,,,59474169046.0
2405,2405,00109268,제 46 기,20190401,53040330299.0,20600380667.0,73640710966.0,11403798022.0,570080422.0,11973878444.0,5000000000.0,,61666832522.0
2406,2406,00188973,제 38 기,20190401,79518744293.0,43886715031.0,123405459324.0,21059081203.0,1101130000.0,22160211203.0,7205479000.0,78823359443.0,101245248121.0
2407,2407,01011438,제 19 기,20190328,54046860797.0,17364791462.0,71411652259.0,7564187882.0,859000000.0,8423187882.0,2571074000.0,33929539817.0,62988464377.0
2408,2408,01276901,제 1 기,20190527,14864133872.0,,14864133872.0,11517600.0,880970450.0,892488050.0,755000000.0,37472624.0,13971645822.0
2409,2409,00216498,제 31 기,20190329,203213764631.0,114013434457.0,317227199088.0,146356027611.0,8862790488.0,155218818099.0,7735000000.0,143669737960.0,162008380989.0
2410,2410,00141556,제 34 기,20190401,49474162312.0,124798468838.0,174272631150.0,59931187904.0,19413851581.0,79345039485.0,5381445000.0,80125159734.0,94927591665.0
2411,2411,00458234,제 28 기,20190516,101035859394.0,105981273794.0,207017133188.0,46516695891.0,10058154440.0,56574850331.0,5550000000.0,122218332873.0,150442282857.0
2412,2412,00497631,제 27 기,20190329,67806646590.0,65398828021.0,133205474611.0,31478962342.0,17951316597.0,49430278939.0,12134201000.0,43741099519.0,83775195672.0
2413,2413,00638539,제 19 기,20190401,83097835293.0,54568807964.0,137666643257.0,75864346395.0,2191917922.0,78056264317.0,9700796000.0,4153269919.0,59610378940.0
2414,2414,00365457,제 21 기,20190401,18893281285.0,23126281263.0,42019562548.0,19035473672.0,834000000.0,19869473672.0,5008414500.0,-1674601672.0,22150088876.0
2415,2415,00833064,제 16 기,20190617,76520352679.0,26095774421.0,102616127100.0,38494016750.0,25037997562.0,63532014312.0,2555945000.0,5732116571.0,39084112788.0
2416,2416,01089855,제 4 기,20190327,51817043616.0,65066533284.0,116883576900.0,42111777480.0,5705000000.0,47816777480.0,9389778600.0,,69066799420.0
2417,2417,00258360,제 22 기,20190329,28058876890.0,68701233221.0,96760110111.0,16942389447.0,17689163113.0,34631552560.0,36374656500.0,16293959723.0,62128557551.0
2418,2418,00166500,제 44 기,20190401,82468624277.0,79650980819.0,162119605096.0,36656479558.0,1142680867.0,37799160425.0,11000000000.0,,124320444671.0
2419,2419,00869272,제 27 기,20190401,23129822365.0,29323065306.0,52452887671.0,15133321522.0,407138088.0,15540459610.0,4849390000.0,27309273721.0,36912428061.0
2420,2420,00295547,제 28 기,20190401,25148651310.0,26228222276.0,51376873586.0,3033701129.0,923830368.0,3957531497.0,4500000000.0,33863786733.0,47419342089.0
2421,2421,00592653,제 19 기,20190401,51707661999.0,51234317196.0,102941979195.0,59477642174.0,227661200.0,59705303374.0,3557848500.0,34857429625.0,43236675821.0
2422,2422,00493185,제 24 기,20190401,62819570294.0,80096315364.0,142915885658.0,13046879319.0,0.0,13046879319.0,7298904000.0,119302112033.0,129869006339.0
2423,2423,01246034,제 9 기,20190401,25430373254.0,15857943739.0,41288316993.0,4655231712.0,2320802454.0,6976034166.0,5911772500.0,-23290059680.0,34312282827.0
2424,2424,00146296,제 48 기,20190401,29366462205.0,50813204608.0,80179666813.0,20148867824.0,8985852103.0,29134719927.0,38728305000.0,12955889316.0,51044946886.0
2425,2425,00416414,제 19 기,20190401,99390670574.0,14129609379.0,113520279953.0,17847852564.0,159526372.0,18007378936.0,5923260000.0,50086061603.0,95512901017.0
2426,2426,00352499,제 19 기,20190401,79252444042.0,10951843085.0,90204287127.0,38363866028.0,5000000.0,38368866028.0,7468439000.0,40592466810.0,51835421099.0
2427,2427,00264714,제 26 기,20190401,25802201749.0,112516678984.0,138318880733.0,28366670615.0,11638397882.0,40005068497.0,17043598000.0,53382161046.0,98313812236.0
2428,2428,00148948,제 64 기,20190403,43008247935.0,51019453371.0,94027701306.0,34475415113.0,11299688326.0,45775103439.0,25961195000.0,849444792.0,48252597867.0
2429,2429,00537832,제 22 기,20190329,19590537259.0,14266900816.0,33857438075.0,3377851634.0,4086975931.0,7464827565.0,3287101000.0,,26392610510.0
2430,2430,00422895,제 17 기,20190401,92396264819.0,482294153385.0,574690418204.0,87517084012.0,53496776398.0,141013860410.0,41040895000.0,,433676557794.0
2431,2431,01020843,제 20 기,20190401,49653702738.0,21149117384.0,70802820122.0,37697083557.0,7150000000.0,44847083557.0,2450000000.0,,25955736565.0
2432,2432,01035289,제 5 기,20190401,5835514944.0,74563769661.0,80399284605.0,21261064812.0,17213285615.0,38474350427.0,39134075000.0,,41924934178.0
2433,2433,00910947,제 8 기,20190401,3071532868.0,46106839982.0,49178372850.0,3123754342.0,164525682.0,3288280024.0,76000020000.0,-30248609174.0,45890092826.0
2434,2434,00646732,제 11 기,20190401,64750706849.0,172278216308.0,237028923157.0,26990178620.0,531055459.0,27521234079.0,27947646000.0,69867085121.0,209507689078.0
2435,2435,00307222,제 19 기,20190329,35677162326.0,41646985369.0,77324147695.0,32208492076.0,3045304404.0,35253796480.0,8156348500.0,19618594805.0,42070351215.0
2436,2436,00198378,제 27 기,20190401,38833749777.0,85242248972.0,124075998749.0,5477127807.0,51798066256.0,57275194063.0,5926506500.0,13739209119.0,66800804686.0
2437,2437,01124680,제 4 기,20190401,38324094836.0,18456052055.0,56780146891.0,6184053112.0,70000000.0,6254053112.0,3375366500.0,20349887935.0,50526093779.0
2438,2438,00957735,제 22 기,20190401,115464235073.0,69869284143.0,185333519216.0,38851188246.0,8041817432.0,46893005678.0,8483947500.0,,138440513538.0
2439,2439,00200910,제 27 기,20190329,37697140101.0,46167208129.0,83864348230.0,6952459339.0,3617347996.0,10569807335.0,7886287000.0,61489392596.0,73294540895.0
2440,2440,00133557,제 45 기,20190401,28403525552.0,20122756827.0,48526282379.0,15191274264.0,226791219.0,15418065483.0,5000000000.0,27858680773.0,33108216896.0
2441,2441,00296078,제 23 기,20190401,39265917886.0,194269771398.0,233535689284.0,4404453836.0,2969111449.0,7373565285.0,10895916500.0,744362823385.0,226162123999.0
2442,2442,00159740,제 63 기,20190418,90182482872.0,466213211921.0,556395694793.0,237556939.0,91641491.0,329198430.0,18476380000.0,348314437889.0,556066496363.0
2443,2443,01035678,제 15 기,20190401,48656116060.0,28508099009.0,77164215069.0,26764577893.0,288666375.0,27053244268.0,4563659500.0,-26085409812.0,50110970801.0
2444,2444,00447502,제 19 기,20190401,13020322188.0,44891829676.0,57912151864.0,22892277120.0,2717805416.0,25610082536.0,7282312000.0,3219750517.0,32302069328.0
2445,2445,00159209,제 44 기,20200330,281389537047.0,490090449948.0,771479986995.0,248402017936.0,61697861143.0,310099879079.0,7644000000.0,464417557624.0,461380107916.0
2446,2446,00625942,제 14 기,20190329,66689294030.0,190476484304.0,257165778334.0,90741345328.0,39756607058.0,130497952386.0,6707959500.0,,126667825948.0
2447,2447,01137903,제 7 기,20190401,32895497934.0,9765077114.0,42660575048.0,25479441887.0,742840927.0,26222282814.0,3439991000.0,-939355136.0,16438292234.0
2448,2448,00405320,제 19 기,20190401,269559693965.0,128775722870.0,398335416835.0,65764176378.0,14827589227.0,80591765605.0,17655442000.0,199606533231.0,317743651230.0
2449,2449,01068658,제 4 기,20190329,22995956298.0,40318538666.0,63314494964.0,20809554468.0,8322902862.0,29132457330.0,3700190500.0,,34182037634.0
2450,2450,00350020,제 20 기,20190328,30211521693.0,52023901338.0,82235423031.0,30092082025.0,9745239491.0,39837321516.0,12368197000.0,8023205263.0,42398101515.0
2451,2451,00347734,제 18 기,20190401,12812785498.0,27146048744.0,39958834242.0,7578081489.0,3620216264.0,11198297753.0,6000000000.0,17757836525.0,28760536489.0
2452,2452,00608316,제 26 기,20190401,16834505243.0,15763340448.0,32597845691.0,5317707474.0,1379831600.0,6697539074.0,3727245000.0,,25900306617.0
2453,2453,00991191,제 9 기,20190327,22216583547.0,6487316007.0,28703899554.0,9167483901.0,837515835.0,10004999736.0,3580000000.0,-20261690383.0,18698899818.0
2454,2454,00249982,제 25 기,20190329,14108512233.0,129030177955.0,143138690188.0,1780701464.0,1871285672.0,3651987136.0,13672998500.0,17268279654.0,139486703052.0
2455,2455,00107066,제 65 기,20190401,98964692699.0,49805724973.0,148770417672.0,91810088799.0,7847725370.0,99657814169.0,49136980000.0,14888233536.0,49112603503.0
2456,2456,01258710,제 11 기,20190329,52159638372.0,7876322838.0,60035961210.0,11297997036.0,,11297997036.0,2412554000.0,10226798665.0,48737964174.0
2457,2457,00687711,제 11 기,20190401,612363254974.0,296673941067.0,909037196041.0,177771434933.0,14015501757.0,191786936690.0,46050000000.0,,717250259351.0
2458,2458,00870861,제 11 기,20190401,121508196683.0,50069004736.0,171577201419.0,85535299289.0,111000000.0,85646299289.0,9987179000.0,60412533690.0,85930902130.0
2459,2459,00163114,제 47 기,20190401,5570024316.0,351147172074.0,356717196390.0,9555237004.0,6114629490.0,15669866494.0,11739922000.0,,341047329896.0
2460,2460,01181515,제 8 기,20190401,49526617921.0,7413475319.0,56940093240.0,2845070591.0,1496398132.0,4341468723.0,3617166000.0,13790272048.0,52598624517.0
2461,2461,01108099,제 4 기,20190401,89629394590.0,95109754008.0,184739148598.0,16980539432.0,166049460.0,17146588892.0,45504180000.0,90806404839.0,167592559706.0
2462,2462,00962223,제 14 기,20190329,25542712792.0,14270535610.0,39813248402.0,3212740943.0,2465960108.0,5678701051.0,4722300000.0,19586683949.0,34134547351.0
2463,2463,01073678,제 11 기,20190401,17304521846.0,5749945016.0,23054466862.0,474739830.0,1411700307.0,1886440137.0,1797362000.0,-8685648845.0,21168026725.0
2464,2464,00148939,제 53 기,20190401,82401305446.0,168176881195.0,250578186641.0,10518636851.0,2767161461.0,13285798312.0,34245690000.0,197449354854.0,237292388329.0
2465,2465,00158963,제 32 기,20190329,152454566438.0,149500015145.0,301954581583.0,60073065157.0,13399279456.0,73472344613.0,8103661000.0,222098385295.0,228482236970.0
2466,2466,00580667,제 20 기,20190401,35346473838.0,53857881944.0,89204355782.0,17835868974.0,11351772918.0,29187641892.0,5851860500.0,26470517355.0,60016713890.0
2467,2467,00815767,제 9 기,20190401,92025624726.0,62167908613.0,154193533339.0,12337800577.0,1609461114.0,13947261691.0,4784921000.0,121699232869.0,140246271648.0
2468,2468,01108248,제 19 기,20190705,,,13953610007.0,,,2868505874.0,,,11085104133.0
2469,2469,00160375,제 44 기,20190401,7134376424.0,27873681296.0,35008057720.0,12969564419.0,3011331783.0,15980896202.0,5000000000.0,11597415783.0,19027161518.0
2470,2470,00134963,제 54 기,20190329,270610000000.0,542348000000.0,812958000000.0,346760000000.0,55445000000.0,402205000000.0,12000000000.0,346397000000.0,410753000000.0
2471,2471,00447928,제 19 기,20190401,36724866873.0,47535659580.0,84260526453.0,30659934004.0,8205889041.0,38865823045.0,5506839000.0,31191556505.0,45394703408.0
2472,2472,00121570,제 46 기,20190618,50227351539.0,101521213931.0,151748565470.0,16349596845.0,25391726693.0,41741323538.0,10251752500.0,83530090709.0,110007241932.0
2473,2473,00217743,제 32 기,20190329,59531162572.0,27229905741.0,86761068313.0,11353034013.0,12590139285.0,23943173298.0,3640000000.0,54133663452.0,62817895015.0
2474,2474,00490151,제 16 기,20190814,136616072998.0,297655484190.0,434271557188.0,114323617829.0,1297807576.0,115621425405.0,27078205000.0,322115033772.0,318650131783.0
2475,2475,00132211,제 61 기,20190401,160032780371.0,338690878619.0,498723658990.0,172787328621.0,70330133521.0,243117462142.0,12607989000.0,,255606196848.0
2476,2476,00114093,제 53 기,20190401,54546391385.0,43774774322.0,98321165707.0,25781518926.0,9702738111.0,35484257037.0,8536000000.0,46405072021.0,62836908670.0
2477,2477,00336297,제 28 기,20190401,18671999461.0,14298957479.0,32970956940.0,12549482343.0,1266416023.0,13815898366.0,7150000000.0,10139656864.0,19155058574.0
2478,2478,00121154,제 45 기,20190401,62039952983.0,80731461584.0,142771414567.0,49024851025.0,18164569962.0,67189420987.0,8800000000.0,65698766011.0,75581993580.0
2479,2479,00563545,제 17 기,20190401,36427255257.0,75189674783.0,111616930040.0,20079435354.0,10087559722.0,30166995076.0,3425000000.0,66364465971.0,81449934964.0
2480,2480,00398808,제 19 기,20190401,21013138593.0,60614876895.0,81628015488.0,21980427459.0,781534057.0,22761961516.0,11222361500.0,,58866053972.0
2481,2481,00536888,제 20 기,20190329,13912685637.0,1048532788.0,14961218425.0,2977845762.0,3502125641.0,6479971403.0,3972735000.0,-11983988501.0,8481247022.0
2482,2482,00137252,제 48 기,20190329,186064995451.0,278101674827.0,464166670278.0,274027392883.0,8020617086.0,282048009969.0,70572300000.0,-19096522439.0,182118660309.0
2483,2483,01188378,제 15 기,20190329,24212366298.0,13484157700.0,37696523998.0,1573840527.0,127069115.0,1700909642.0,1800000000.0,,35995614356.0
2484,2484,00455875,제 22 기,20190405,54586173326.0,22173902274.0,76760075600.0,1933324986.0,1227144457.0,3160469443.0,3600000000.0,63313648494.0,73599606157.0
2485,2485,00525679,제 17 기,20190523,68453347695.0,215183241315.0,283636589010.0,37361822230.0,48882398980.0,86244221210.0,26238832000.0,-75550636741.0,197392367800.0
2486,2486,00470829,제 16 기,20190329,23617738602.0,16739993472.0,40357732074.0,14439632352.0,1447680373.0,15887312725.0,6939760500.0,,24470419349.0
2487,2487,00150828,제 60 기,20190329,286361415386.0,79880405803.0,366241821189.0,228546159408.0,58891515529.0,287437674937.0,73311885500.0,-944897318.0,78804146252.0
2488,2488,00140946,제 46 기,20190401,54281715083.0,48519769057.0,102801484140.0,38593989136.0,12224059099.0,50818048235.0,14340941000.0,89756586757.0,51983435905.0
2489,2489,00101628,제 134 기,20190401,88159568374.0,1138385813705.0,1226545382079.0,102888605202.0,394471067860.0,497359673062.0,13707635000.0,721795950156.0,729185709017.0
2490,2490,00113508,제 73 기,20190617,71511713034.0,287554116748.0,359065829782.0,24520819220.0,30678622427.0,55199441647.0,8500200500.0,,303866388135.0
2491,2491,00306454,제 20 기,20190418,68426527095.0,31674577895.0,100101104990.0,20628104447.0,107798380.0,20735902827.0,15582500000.0,,
2492,2492,00160861,제 43 기,20190329,77261309025.0,85233377670.0,162494686695.0,33366626998.0,16706680550.0,50073307548.0,7818521000.0,98234702204.0,112421379147.0
2493,2493,00155452,제 66 기,20190329,51651271742.0,71082312024.0,122733583766.0,4465023235.0,1468539716.0,5933562951.0,6300000000.0,107518945129.0,116800020815.0
2494,2494,00147222,제 71 기,20190628,63785446391.0,303358914933.0,367144361324.0,202252224491.0,37798506850.0,240050731341.0,8400000000.0,-8747075877.0,127093629983.0
2495,2495,00201733,제 28 기,20190401,32595233990.0,65763299226.0,98358533216.0,7328702565.0,13407992499.0,20736695064.0,6965804500.0,61970572343.0,77621838152.0
2496,2496,00113261,제 45 기,20190401,204546169054.0,113213967910.0,317760136964.0,83028276342.0,42423512056.0,125451788398.0,36870812500.0,19976645717.0,192308348566.0
2497,2497,00129387,제 72 기,20190329,229489160677.0,281410264865.0,510899425542.0,134650613566.0,118286662619.0,252937276185.0,13219375500.0,,257962149357.0
2498,2498,00264228,제 24 기,20190329,16430109226.0,27615837988.0,44045947214.0,1067577730.0,432061100.0,1499638830.0,18578536000.0,4789466101.0,42546308384.0
2499,2499,00606770,제 12 기,20190328,69415357488.0,84125951110.0,153541308598.0,68115885818.0,2194858317.0,70310744135.0,7000000000.0,41729083908.0,83230564463.0
2500,2500,00447487,제 19 기,20190329,118252556297.0,39031506010.0,157284062307.0,64986734884.0,9434533017.0,74421267901.0,14430269000.0,21789360903.0,82862794406.0
2501,2501,00939331,제 7 기,20190329,255765787014.0,625912802558.0,881678589572.0,247525222701.0,192877942971.0,440403165672.0,11173349000.0,211877068813.0,441275423900.0
2502,2502,00203290,제 29 기,20190329,21019451372.0,462274189014.0,483293640386.0,107482542033.0,160306050120.0,267788592153.0,8969483000.0,23914116247.0,215505048233.0
2503,2503,00414850,제 22 기,20190401,54568852054.0,59348446303.0,113917298357.0,62977240558.0,8030856567.0,71008097125.0,6214000000.0,22278513149.0,42909201232.0
2504,2504,00148531,제 55 기,20190401,16275770506.0,72331728163.0,88607498669.0,21848617106.0,7131377594.0,28979994700.0,13016092500.0,24041556673.0,59627503969.0
2505,2505,00815095,제 11 기,20190401,104326199420.0,34179019141.0,138505218561.0,63667098415.0,3069823105.0,66736921520.0,24950000000.0,-13996624134.0,71768297041.0
2506,2506,00527491,제 24 기,20190326,21693313487.0,10117498856.0,31810812343.0,2721734508.0,1052873262.0,3774607770.0,3780000000.0,22231225271.0,28036204573.0
2507,2507,00306162,제 30 기,20190624,111547129660.0,105556532811.0,217103662471.0,64258350762.0,10362732685.0,74621083447.0,47748397000.0,97884484284.0,142482579024.0
2508,2508,00143226,제 53 기,20190329,13514653032.0,73493875303.0,87008528335.0,25697320332.0,9709421488.0,35406741820.0,10986205500.0,36228787622.0,51601786515.0
2509,2509,00226547,제 26 기,20190329,30884629201.0,40884228732.0,71768857933.0,33198096475.0,90000000.0,33288096475.0,8873941000.0,-14059233774.0,38480761458.0
2510,2510,00104722,제 61 기,20190401,53591579999.0,71518152473.0,125109732472.0,48116428802.0,9281215987.0,57397644789.0,18057107000.0,,67712087683.0
2511,2511,00143314,제 38 기,20190401,39021109306.0,102329523130.0,141350632436.0,35102480459.0,39530951725.0,74633432184.0,41392434000.0,-7899867065.0,66717200252.0
2512,2512,00160621,제 57 기,20190401,41673153315.0,30100990618.0,71774143933.0,19859885678.0,1629177063.0,21489062741.0,2266000000.0,34154123489.0,50285081192.0
2513,2513,01061497,제 4 기,20190924,19467729398.0,141599058527.0,161066787925.0,55154396301.0,8018498957.0,63172895258.0,8784296900.0,,97893892667.0
2514,2514,00269612,제 22 기,20190329,213003877540.0,122634728454.0,335638605994.0,165423352017.0,3098212524.0,168521564541.0,17408740000.0,5561118925.0,167117041453.0
2515,2515,00402110,제 19 기,20190401,26651016819.0,6217294108.0,32868310927.0,5945977091.0,36719801.0,5982696892.0,3600000000.0,20885924401.0,26885614035.0
2516,2516,01196313,제 2 기,20190401,45615826285.0,23652474641.0,69268300926.0,25424168205.0,0.0,25424168205.0,2370017200.0,19243142491.0,43844132721.0
