,기업코드,회차,등록일,수익(매출액),영업이익(손실),당기순이익(손실)
4661,242712,제 29 기,20200330,,,
4662,163196,제 63 기,20200330,163820560004 ,-7629791207 ,-10332353906 
4663,140779,제 41 기,20200330,115674834570 ,10314453549 ,8394924025 
4664,101433,제 63 기,20200330,,,7061856687 
4665,301112,제 29 기,20200327,,937843209 ,1474322870 
4666,111227,제 50 기,20200330,,25600685517 ,19263639503 
4667,128546,제 76 기,20200330,138758401979 ,9581601901 ,5249406328 
4668,131692,제 47 기,20200327,,26733637799 ,30217863531 
4669,129271,제 47 기,20200330,,4165260075 ,2772628888 
4670,883980,제 9 기,20200330,108050710067 ,3922661362 ,1788882625 
4671,571483,제 17 기,20200330,210242068032 ,58874489118 ,47025522118 
4672,162072,제 44 기,20200330,50838216941 ,2321600399 ,1848689220 
4673,370918,제 34 기,20200330,48212799709 ,6272054047 ,6067559771 
4674,863038,제 17 기,20200330,,,3090075958 
4675,650629,제 12 기,20200330,,612259655 ,-21761550930 
4676,145260,제 47 기,20200330,,,
4677,671376,제 17 기,20200330,,-20598731198 ,
4678,1071944,제 5 기,20200330,,,
4679,131504,제 44 기,20200330,,,
4680,533508,제 22 기,20200330,,3257422018 ,2373923564 
4681,222435,제 27 기,20200330,,227998280 ,-4509008912 
4682,133751,제 36 기,20200330,,,
4683,819374,제 16 기,20200330,,2906027715 ,3214583197 
4684,439965,제 20 기,20200327,48892960511 ,5191474667 ,5848753947 
4685,560122,제 20 기,20200330,32548572169 ,2168775585 ,1884734640 
4686,787057,제 11 기,20200330,,-18374848291 ,-16674044402 
4687,403766,제 21 기,20200330,,,
4688,486875,제 28 기,20200413,117909006753 ,6033348686 ,3418596741 
4689,188797,제 35 기,20200330,51552409016 ,2146971577 ,2202167519 
4690,1038693,제 6 기,20200330,,1167268162 ,1721708438 
4691,111193,제 32 기,20200330,154347914824 ,12476231329 ,10740596539 
4692,626011,제 15 기,20200330,40942045826 ,4245485833 ,-7141800009 
4693,238153,제 34 기,20200330,180409667920 ,10781597272 ,8643055957 
4694,1078178,제 5 기,20200327,99143847156 ,17496094957 ,19956207251 
4695,409140,제 26 기,20200330,46310492253 ,1335594039 ,1464699947 
4696,264635,제 21 기,20200330,176442662986 ,3331518454 ,2901393319 
4697,128227,제 46 기,20200330,147064265311 ,6702263684 ,4670508769 
4698,1276327,제 4 기,20200330,,5272296108 ,4927311448 
4699,150536,제 42 기,20200330,47351256428 ,-216328736 ,1646854802 
4700,1093007,제 5 기,20200330,,6577318736 ,6079714496 
4701,298447,제 26 기,20200330,,6091204907 ,-926693541 
4702,407814,제 20 기,20200330,4397570766 ,-9650230338 ,-38026120405 
4703,1095704,제 5 기,20200330,20338372951 ,-1526030613 ,-902231229 
4704,298340,제 23 기,20200330,293268493507 ,24944265318 ,21382326320 
4705,180795,제 47 기,20200330,,,-720927567 
4706,148993,제 105 기,20200330,,,
4707,1063990,제 5 기,20200327,,572098827 ,1090472667 
4708,807555,제 16 기,20200330,72011100183 ,4975979293 ,1873449990 
4709,375931,제 23 기,20200330,,,12313984912 
4710,545114,제 18 기,20200330,33175358671 ,1082182365 ,962421557 
4711,1101041,제 5 기,20200330,79379157837 ,6061225224 ,4145389767 
4712,172680,제 53 기,20200327,,,12664496345 
4713,199076,제 34 기,20200330,,1975944181 ,1934035941 
4714,363486,제 23 기,20200327,,4132822071 ,1097343159 
4715,276083,제 30 기,20200330,,,-12319195741 
4716,1235296,제 14 기,20200330,,-3530762549 ,-2493555414 
4717,366845,제 27 기,20200330,216906562743 ,24030398482 ,41822086998 
4718,471068,제 21 기,20200330,51758112615 ,4129129348 ,5059315375 
4719,463342,제 21 기,20200330,,3567012206 ,15087412215 
4720,148595,제 49 기,20200330,162468906973 ,4361367424 ,4269785787 
4721,919966,제 14 기,20200330,,-74431217830 ,-212929975498 
4722,410997,제 26 기,20200330,,-1809541573 ,-3518128736 
4723,226866,제 45 기,20200330,,17668049653 ,12140287257 
4724,149345,제 61 기,20200330,195062613315 ,12349895223 ,7845406539 
4725,105961,제 44 기,20200330,,,
4726,210980,제 37 기,20200330,22145254403 ,-2230686784 ,40211307745 
4727,397191,제 22 기,20200330,39631882797 ,1165372976 ,1149385905 
4728,543107,제 22 기,20200330,,1686841149 ,677551276 
4729,340272,제 21 기,20200330,,,13147794838 
4730,871833,제 12 기,20200330,92995880967 ,-26047186030 ,-18528695234 
4731,965813,제 10 기,20200327,,1370961284 ,-2926647337 
4732,310156,제 35 기,20200330,12838321423 ,-9591928741 ,-37521995716 
4733,1077577,제 5 기,20200330,,,6820091929 
4734,317210,제 47 기,20200330,67898100946 ,-2124723422 ,-26233397845 
4735,1042085,제 6 기,20200330,24786109170 ,6154363958 ,4120679987 
4736,977650,제 18 기,20200330,,-14458921491 ,-7083162254 
4737,574611,제 26 기,20200327,,1793243429 ,4895718577 
4738,144164,제 35 기,20200330,,,75505264941 
4739,105475,제 43 기,20200330,170313295586 ,2883121678 ,4472814263 
4740,364254,제 21 기,20200330,,-15377838983 ,-26597129411 
4741,613318,제 22 기,20200330,,7588999376 ,-13383729843 
4742,173102,제 43 기,20200330,,,
4743,152729,제 36 기,20200330,,-601381459 ,1830388916 
4744,1013311,제 11 기,20200330,,,
4745,104999,제 47 기,20200330,,5797415316 ,-34862817437 
4746,117337,제 65 기,20200330,,,-16945159078 
4747,485177,제 30 기,20200330,107455456090 ,11965573610 ,11769340279 
4748,107677,제 64 기,20200331,,4355762163 ,2952869987 
4749,1267222,제 6 기,20200401,9432283634 ,-1628005449 ,-1868073561 
4750,1042650,제 12 기,20200330,,-23169936084 ,-22697843924 
4751,788737,제 20 기,20200330,,,1713287847 
4752,983934,제 7 기,20200330,106436331048 ,5378255172 ,4981293774 
4753,334624,제 21 기,20200330,,-13019238014 ,
4754,1027794,제 14 기,20200330,,,
4755,1124653,제 5 기,20200407,71353002907 ,25152401284 ,26583268459 
4756,166528,제 42 기,20200413,38451030376 ,1505005034 ,2184254934 
4757,162911,제 52 기,20200327,102314788674 ,737563851 ,-361417990 
4758,172185,제 56 기,20200330,,,-2135356894 
4759,521390,제 21 기,20200330,,,6129544264 
4760,599285,제 20 기,20200330,92802567466 ,2636902443 ,
4761,155212,제 31 기,20200325,,,38093076970 
4762,1251595,제 11 기,20200327,,-7151020889 ,-6297931041 
4763,161383,제 40 기,20200327,,,
4764,165343,제 60 기,20200330,259980918680 ,12435009007 ,5081566062 
4765,144021,제 47 기,20200330,40753664936 ,-1336652090 ,-5450141692 
4766,1014055,제 7 기,20200401,76244499826 ,2672189051 ,-1692955588 
4767,551920,제 20 기,20200619,,23347952991 ,18153826174 
4768,180263,제 33 기,20200330,39573883208 ,-26387212066 ,-53482607427 
4769,144012,제 47 기,20200327,72852528639 ,2706257022 ,2584920527 
4770,141671,제 45 기,20200330,,,3283218460 
4771,220622,제 32 기,20200331,64058561572 ,11994987060 ,15055824916 
4772,231105,제 35 기,20200330,,26542888530 ,17534141316 
4773,309831,제 25 기,20200330,130548770988 ,811091794 ,-14095350267 
4774,175623,제 42 기,20200330,28527284290 ,587699976 ,-12738709954 
4775,137359,제 34 기,20200330,180095840301 ,858274939 ,786337311 
4776,141404,제 50 기,20200330,,10910061275 ,9307519304 
4777,1262458,제 3 기,20200330,,,
4778,663669,제 21 기,20200330,42362699415 ,589423913 ,272294794 
4779,149266,제 31 기,20200330,,11622006334 ,8828807354 
4780,135777,제 38 기,20200330,,40366782651 ,32369781977 
4781,164618,제 37 기,20200327,,,3244666622 
4782,876166,제 19 기,20200327,18525955785 ,3016470571 ,-1404532267 
4783,911955,제 14 기,20200330,,-9614750897 ,-3099621958 
4784,444329,제 20 기,20200327,,765904572 ,-54153861511 
4785,571298,제 28 기,20200330,104242328336 ,13077734208 ,9470826919 
4786,220969,제 46 기,20200330,,,
4787,184667,제 36 기,20200330,806997639924 ,40368804031 ,20775492489 
4788,351418,제 20 기,20200330,,57535291705 ,33026005339 
4789,966168,제 17 기,20200330,,4699862613 ,5750800214 
4790,144818,제 80 기,20200330,78957803088 ,6112885949 ,3443183016 
4791,364306,제 33 기,20200327,,-4365823087 ,-1468548854 
4792,693651,제 19 기,20200330,,-1341493686 ,-7154750250 
4793,526696,제 21 기,20200330,,-21794676445 ,-35686888095 
4794,249894,제 30 기,20200327,65804560274 ,846770503 ,41978811365 
4795,187725,제 40 기,20200330,133903684002 ,13342692889 ,8218003998 
4796,861076,제 10 기,20200330,,10466255496 ,5439619766 
4797,351579,제 23 기,20200410,38700580769 ,-2577497936 ,-13019270702 
4798,124276,제 47 기,20200326,96542723396 ,3262118828 ,3493119784 
4799,372253,제 26 기,20200515,,,
4800,971726,제 20 기,20200330,,-1191020869 ,-655331708 
4801,406329,제 24 기,20200330,,-40081158593 ,-55560679842 
4802,267854,제 41 기,20200330,92423839303 ,890249199 ,38838547438 
4803,612489,제 22 기,20200327,51862038782 ,-2396259624 ,179851707 
4804,1046708,제 6 기,20200330,,15827655589 ,12150785444 
4805,350482,제 23 기,20200330,,1838443189 ,4313171928 
4806,1335578,제 2 기,20200331,,-170852738 ,-67782642 
4807,959229,제 10 기,20200330,16229948480 ,4218480657 ,3097927200 
4808,624998,제 19 기,20200330,43256344794 ,-890554391 ,-33317008409 
4809,988364,제 7 기,20200330,21614762202 ,-1905803993 ,-23612012786 
4810,158325,제 36 기,20200330,,49970919891 ,39601936768 
4811,1179617,제 4 기,20200330,17668445868 ,2335550306 ,-5401183684 
4812,137289,제 36 기,20200330,273731536399 ,148307658 ,-4123351477 
4813,152862,제 65 기,20200330,60462264683 ,31357626072 ,9146518952 
4814,1203376,제 3 기,20200330,,,
4815,229021,제 28 기,20200330,,231245817 ,-399990730 
4816,530556,제 20 기,20200327,,-21704253690 ,-32234718087 
4817,498001,제 21 기,20200330,,9869093485 ,18813365016 
4818,146560,제 34 기,20200330,132395200943 ,4963587453 ,3180074121 
4819,1113718,제 10 기,20200330,,-13264525792 ,-12572526436 
4820,112022,제 46 기,20200330,127849798152 ,-2370426765 ,4331549996 
4821,585608,제 18 기,20200327,,26066425698 ,22185953841 
4822,128111,제 46 기,20200330,,13060614300 ,10576708447 
4823,1208885,제 3 기,20200330,,,
4824,405719,제 20 기,20200330,64937460731 ,343236775 ,53709242 
4825,172945,제 53 기,20200330,26560735729 ,-3991847393 ,3867475246 
4826,116408,제 62 기,20200330,24021433746 ,-446363430 ,840521653 
4827,230814,제 27 기,20200330,37772353584 ,948690288 ,-6766841271 
4828,867973,제 16 기,20200331,1413311359 ,-4416061537 ,-4220253904 
4829,1135941,제 4 기,20200330,,40502251905 ,42674922811 
4830,916516,제 12 기,20200330,51915567128 ,5085681739 ,4912881921 
4831,1046391,제 10 기,20200330,798924669 ,-4488205636 ,-4140793570 
4832,864338,제 19 기,20200330,26924130314 ,1813770300 ,-225862988 
4833,562245,제 24 기,20200330,,13989061065 ,7858537972 
4834,292434,제 21 기,20200326,,-4152694544 ,-3086521193 
4835,238001,제 29 기,20200330,,,
4836,656289,제 18 기,20200330,146311047379 ,17494277272 ,6662225885 
4837,670085,제 13 기,20200507,,7569220690 ,-2852667105 
4838,1061558,제 6 기,20200330,,,
4839,526678,제 26 기,20200330,23630293332 ,-1255400700 ,-979933507 
4840,429694,제 23 기,20200330,86811705823 ,-5781237998 ,-11985430357 
4841,317104,제 38 기,20200330,156075491387 ,11533134593 ,10706647637 
4842,1267684,제 3 기,20200330,467988950681 ,68862799863 ,41933133094 
4843,961774,제 10 기,20200331,61686305384 ,8958923090 ,8010054304 
4844,616962,제 14 기,20200327,,5401075793 ,4222053671 
4845,579139,제 23 기,20200330,,1541132185 ,-1330326593 
4846,363927,제 26 기,20200330,84632801802 ,2940370565 ,720336607 
4847,127909,제 44 기,20200330,96146133912 ,2498644812 ,3303349732 
4848,580065,제 20 기,20200330,,17239216404 ,13935401717 
4849,915508,제 18 기,20200327,20964927355 ,2840378273 ,908424975 
4850,825223,제 10 기,20200330,,4004775012 ,3454276747 
4851,113128,제 56 기,20200330,168761722331 ,33638835718 ,28166638987 
4852,108746,제 39 기,20200330,147117472430 ,19782502007 ,3181372267 
4853,632304,제 13 기,20200330,,13252920725 ,-225594516 
4854,191472,제 46 기,20200330,,,
4855,1344336,제 11 기,20200330,461374128 ,-5194158068 ,-22966267289 
4856,108001,제 61 기,20200330,53116635418 ,2293636855 ,4112698981 
4857,992871,제 7 기,20200330,,,
4858,681249,제 19 기,20200330,,351105083 ,-4923244659 
4859,447007,제 29 기,20200330,115793215266 ,12538129830 ,10031138224 
4860,1190124,제 20 기,20200409,13908713430 ,-454066158 ,-549926291 
4861,159218,제 36 기,20200406,,,157737146259 
4862,544577,제 18 기,20200330,,,
4863,138190,제 69 기,20200327,,,-26385712745 
4864,301422,제 25 기,20200331,207341545153 ,1777444238 ,1208424869 
4865,1089378,제 5 기,20200508,48109003273 ,-1733376759 ,-3142621223 
4866,297095,제 21 기,20200330,93252386784 ,222666277 ,293868307 
4867,107224,제 47 기,20200429,324782176767 ,11592894202 ,8338511820 
4868,1167056,제 4 기,20200330,272026468708 ,27955132945 ,23570416319 
4869,766106,제 14 기,20200420,,-3230131258 ,-3176089902 
4870,828761,제 16 기,20200327,,12943788524 ,11479305351 
4871,384762,제 33 기,20200330,43703575358 ,-5010339978 ,-3566442701 
4872,122472,제 66 기,20200330,168528541515 ,21441511571 ,16259210906 
4873,313649,제 20 기,20200330,24918429814 ,3124922953 ,1658487730 
4874,158149,제 59 기,20200403,,,
4875,408266,제 20 기,20200330,40989879580 ,3485229899 ,4094554349 
4876,1168684,제 4 기,20200330,442211934752 ,31491655543 ,28611431182 
4877,146427,제 42 기,20200330,27781083073 ,-4371497142 ,-3416597358 
4878,404288,제 23 기,20200330,20619941227 ,1981020594 ,2475375100 
4879,1326260,제 2 기,20200330,,-24841600 ,92190813 
4880,631837,제 20 기,20200327,,-2907881386 ,-4049844876 
4881,1395279,제 1 기,20200330,,-64574620 ,-43125389 
4882,160418,제 46 기,20200330,610103376889 ,3501862774 ,12524428037 
4883,1223219,제 22 기,20200330,25961807333 ,7239018625 ,5599361865 
4884,866062,제 13 기,20200330,,2760666358 ,-290840503 
4885,111838,제 48 기,20200330,,,
4886,335076,제 28 기,20200330,53749679265 ,1708079226 ,1807570294 
4887,1182550,제 7 기,20200327,,-10735327428 ,-8814867321 
4888,117966,제 42 기,20200330,642628503117 ,106108775273 ,84696890660 
4889,121288,제 52 기,20200330,97334289852 ,2264988789 ,-719391127 
4890,415868,제 23 기,20200330,,-12703567632 ,-17717554794 
4891,365934,제 26 기,20200330,65578193335 ,7666630032 ,6243922361 
4892,587466,제 14 기,20200330,,8727006265 ,
4893,760999,제 32 기,20200327,,,2564339726 
4894,130091,제 49 기,20200330,15082218673 ,13677722736 ,11246105282 
4895,228712,제 27 기,20200330,270567996273 ,4256779190 ,2593770629 
4896,131197,제 32 기,20200330,208159467511 ,7001873001 ,1545015733 
4897,1326279,제 2 기,20200330,20281482358 ,1094084181 ,-2726421870 
4898,807397,제 14 기,20200330,32361376467 ,-255289830 ,174583725 
4899,545929,제 21 기,20200330,,-44536068124 ,-16509197492 
4900,359261,제 22 기,20200330,25882186334 ,2005510600 ,2201020397 
4901,1042711,제 6 기,20200330,,6772106112 ,5769004118 
4902,154329,제 48 기,20200330,685841471929 ,19433845671 ,3015936420 
4903,159412,제 64 기,20200330,,-1145216244 ,-22961297783 
4904,689418,제 14 기,20200406,,,-9811319344 
4905,1391033,제 1 기,20200228,,-1694707813 ,-1671751947 
4906,303703,제 21 기,20200330,,-720657102 ,-339632834 
4907,409964,제 22 기,20200330,63067727966 ,-4524865601 ,-4217774175 
4908,156354,제 41 기,20200330,440353831379 ,7433050436 ,1373773224 
4909,177199,제 33 기,20200326,145325762301 ,17532253108 ,23461523975 
4910,129235,제 54 기,20200330,,,
4911,415327,제 26 기,20200330,32902915074 ,2712902694 ,1854212616 
4912,767460,제 12 기,20200330,,,
4913,623661,제 14 기,20200330,221820236941 ,36799403113 ,25921699748 
4914,250614,제 23 기,20200330,64054670478 ,2436679334 ,3367578589 
4915,659161,제 15 기,20200330,74288393179 ,5202079595 ,5682142155 
4916,265421,제 28 기,20200330,121746443987 ,1417754979 ,12363662142 
4917,1047415,제 6 기,20200330,,,
4918,162063,제 53 기,20200330,,,
4919,161116,제 40 기,20200330,1198490840792 ,48154788614 ,-16139785457 
4920,540863,제 19 기,20200330,150777008842 ,22053992759 ,17027156000 
4921,785475,제 16 기,20200330,,,
4922,384948,제 44 기,20200330,29676591482 ,5332719719 ,4912688188 
4923,199988,제 46 기,20200330,140994125671 ,6366462358 ,5832698960 
4924,1098792,제 5 기,20200330,,7101944282 ,6297843581 
4925,127936,제 62 기,20200330,76264880666 ,3633753034 ,3290112444 
4926,223513,제 29 기,20200330,,228057044 ,174291155 
4927,111458,제 41 기,20200330,270087084081 ,13408394380 ,10790536027 
4928,983916,제 20 기,20200330,,-2180603199 ,-1932281415 
4929,938721,제 12 기,20200330,140377162089 ,-14051897642 ,-15855949295 
4930,148920,제 53 기,20200330,,,-5320502716 
4931,307189,제 25 기,20200330,138436544644 ,7436748696 ,875289748 
4932,280688,제 21 기,20200330,,1359111816 ,1682832574 
4933,1256864,제 4 기,20200330,,,
4934,374020,제 21 기,20200330,,3686394708 ,4105582100 
4935,1089350,제 5 기,20200330,,2580564530 ,282618584 
4936,413417,제 19 기,20200330,,4125298549 ,2334213478 
4937,145552,제 52 기,20200330,,,-4431369126 
4938,540340,제 20 기,20200330,,7767960908 ,4073312417 
4939,549925,제 23 기,20200330,,5365300606 ,-20169166 
4940,146454,제 49 기,20200330,,,4102111031 
4941,556712,제 21 기,20200330,,7702123233 ,8442232192 
4942,564562,제 16 기,20200330,1184887089354 ,130320713948 ,99541301801 
4943,242934,제 31 기,20200330,84902888887 ,3878195550 ,5937180733 
4944,989664,제 17 기,20200330,,,
4945,397058,제 20 기,20200330,,7625108522 ,7907946975 
4946,888347,제 19 기,20200330,,,
4947,664853,제 14 기,20200330,,12248800711 ,5871406342 
4948,377610,제 19 기,20200330,,31682989907 ,48800019906 
4949,1275665,제 17 기,20200330,18550238032 ,4287510048 ,4363103476 
4950,688358,제 19 기,20200330,,,
4951,599595,제 23 기,20200330,132583682170 ,5149412550 ,5546171145 
4952,239639,제 29 기,20200330,,35182986483 ,17283537162 
4953,874803,제 9 기,20200330,45653106268 ,7123981451 ,713709314 
4954,306870,제 23 기,20200330,,-2319452957 ,-2184926593 
4955,153278,제 33 기,20200330,,11295766678 ,-250223389 
4956,298377,제 21 기,20200330,110553212665 ,11549134746 ,9110960717 
4957,1227039,제 5 기,20200611,,718911004 ,1426254852 
4958,1029394,제 17 기,20200327,40702206487 ,23560902015 ,21669502755 
4959,1074862,제 5 기,20200330,,53341760699 ,43354738260 
4960,524421,제 18 기,20200330,,,
4961,385415,제 26 기,20200330,17392622215 ,4641214618 ,4269017638 
4962,1325979,제 2 기,20200330,,,
4963,155355,제 36 기,20200330,,12324768567 ,10195736404 
4964,536523,제 21 기,20200330,,,
4965,136776,제 48 기,20200330,,-44965860564 ,-79408643765 
4966,152880,제 60 기,20200330,,137151373699 ,59522168717 
4967,115287,제 55 기,20200330,,,-8598116218 
4968,160010,제 31 기,20200327,30164022136 ,3499293119 ,4419276415 
4969,154055,제 57 기,20200330,,68380537 ,538638805 
4970,111689,제 47 기,20200330,,-994614745 ,-2477989814 
4971,122056,제 55 기,20200330,323727562313 ,17514628478 ,15970706502 
4972,466428,제 23 기,20200330,,-761038280 ,-1200804283 
4973,1234297,제 3 기,20200330,,,39590153892 
4974,191588,제 28 기,20200330,,,
4975,533924,제 16 기,20200515,,,-1964591716 
4976,1058101,제 14 기,20200604,17927888577 ,-185176279 ,133283584 
4977,438036,제 23 기,20200330,,,
4978,139719,제 34 기,20200326,,,
4979,490179,제 20 기,20200330,,,1876360822 
4980,868705,제 9 기,20200327,,,13311682934 
4981,145668,제 64 기,20200327,138398049461 ,125985402 ,268263559 
4982,206659,제 38 기,20200330,133109410303 ,1081964033 ,-23219034580 
4983,231831,제 24 기,20200330,,,-623203409 
4984,172291,제 43 기,20200330,,,
4985,115612,제 51 기,20200330,1097927762848 ,56512439415 ,62885537117 
4986,114686,제 37 기,20200330,,,
4987,769158,제 15 기,20200331,,,4148331188 
4988,415646,제 22 기,20200330,,,9518818805 
4989,632793,제 16 기,20200330,,-1957986620 ,-1462466334 
4990,273439,제 25 기,20200330,,,
4991,303794,제 21 기,20200330,,,
4992,166272,제 42 기,20200330,,,
4993,1109937,제 7 기,20200330,1287125787 ,-6859661356 ,-6250991952 
4994,139083,제 42 기,20200330,277654917591 ,20885110351 ,4321933177 
4995,261054,제 33 기,20200330,44004463380 ,1711504285 ,1478687766 
4996,150633,제 41 기,20200330,,,
4997,651901,제 13 기,20200330,633183493115 ,-37843356648 ,-72910218046 
4998,486370,제 24 기,20200330,,,-770429475 
4999,1082348,제 8 기,20200330,,479506446 ,498678848 
5000,163345,제 43 기,20200330,,15805463737 ,14285269029 
5001,253985,제 32 기,20200330,237054909118 ,10506065034 ,9509020588 
5002,653024,제 12 기,20200330,,,
5003,239514,제 33 기,20200330,,1661924292 ,5727458977 
5004,164502,제 42 기,20200330,147107627536 ,3949790094 ,10184508755 
5005,141626,제 62 기,20190701,26717684075 ,-7106603047 ,-21365618595 
5006,1025644,제 10 기,20200330,,,-25001589949 
5007,1169267,제 4 기,20200330,29231952461 ,512085860 ,595313461 
5008,397289,제 29 기,20200330,,,11050767261 
5009,807379,제 11 기,20200330,145769088650 ,6690669208 ,8505603851 
5010,1199189,제 3 기,20200331,39749494151 ,3956892223 ,992821600 
5011,390514,제 22 기,20200327,,1340035563 ,1480736414 
5012,936787,제 8 기,20200330,,46344621144 ,50260137354 
5013,1061327,제 5 기,20200319,,41619213049 ,33323309981 
5014,445054,제 19 기,20200330,,3410081089 ,7428241047 
5015,525882,제 18 기,20200330,,,
5016,101752,제 51 기,20200330,64474083078 ,-1558495690 ,-6210781773 
5017,561866,제 15 기,20200330,203177826675 ,-17249977540 ,16048808070 
5018,813389,제 16 기,20200330,,-7404295512 ,-11036565141 
5019,861997,제 18 기,20200330,74199836231 ,-10610604903 ,-11700367274 
5020,681373,제 20 기,20200327,19282615998 ,1005656839 ,1142823714 
5021,147994,제 50 기,20200330,62819665558 ,497251737 ,352818452 
5022,109754,제 52 기,20200330,,5233021325 ,3179174606 
5023,231442,제 25 기,20200326,31849761807 ,2738391376 ,3061539350 
5024,369213,제 29 기,20200330,,61305485 ,
5025,671978,제 21 기,20200330,,4418702430 ,2627014519 
5026,767628,제 16 기,20200330,,-960251508 ,-2726635631 
5027,557508,제 15 기,20200330,490752464360 ,96362077757 ,72039234110 
5028,583442,제 14 기,20200330,,23797423715 ,15600123016 
5029,291860,제 26 기,20200330,24534302780 ,4196689414 ,4641813059 
5030,364740,제 20 기,20200327,,,
5031,165103,제 53 기,20200325,,,
5032,362159,제 28 기,20200330,,6903857237 ,-6207322903 
5033,177816,제 39 기,20200330,87204973416 ,565351672 ,-1851984533 
5034,573269,제 20 기,20200327,56377902418 ,-11304223047 ,-7117098371 
5035,1219155,제 13 기,20200330,,,
5036,945457,제 20 기,20200330,,,
5037,535676,제 18 기,20200330,160383059223 ,23372978793 ,7066305491 
5038,531014,제 20 기,20200327,,,32817391498 
5039,1259056,제 7 기,20200625,,841733394 ,1524645386 
5040,103042,제 47 기,20200330,327327783733 ,12333097580 ,8031914388 
5041,147152,제 44 기,20200330,,,4753548637 
5042,103644,제 54 기,20200330,,,
5043,154718,제 35 기,20200325,129410384088 ,24381243861 ,19150919055 
5044,264945,제 32 기,20200330,217676154339 ,30898110040 ,23927708625 
5045,487546,제 25 기,20200330,233564578139 ,6453562923 ,5030069337 
5046,255275,제 23 기,20200330,223721603761 ,852449616 ,1815644692 
5047,456218,제 31 기,20200330,,,
5048,411446,제 20 기,20200330,,,
5049,596260,제 20 기,20200330,35972723681 ,-4304490885 ,-13468230446 
5050,763358,제 20 기,20200330,17081183172 ,-7500268208 ,-6197761165 
5051,273420,제 27 기,20200330,,-2562355137 ,
5052,129420,제 41 기,20200330,283420654857 ,14845481231 ,13494869179 
5053,243757,제 25 기,20200330,72710688486 ,655418229 ,552687131 
5054,170877,제 36 기,20200330,86574385225 ,16179027636 ,14127156452 
5055,132637,제 40 기,20200330,519372094273 ,35726423488 ,28451051358 
5056,462121,제 20 기,20200330,,12536275136 ,6971737695 
5057,408956,제 21 기,20200330,,-11931151930 ,-43082324641 
5058,231707,제 35 기,20200330,,6123922577 ,6173648688 
5059,1101722,제 5 기,20200330,,,350503705 
5060,857727,제 9 기,20200330,804827514780 ,-44468513745 ,-40751187472 
5061,185222,제 40 기,20200330,117760212006 ,10782950899 ,8007412572 
5062,132354,제 43 기,20200330,30737794958 ,25214906395 ,18011390547 
5063,152783,제 37 기,20200330,53170157423 ,12070238292 ,11722139703 
5064,580056,제 24 기,20200327,141710824024 ,-13061769769 ,-15182079230 
5065,252269,제 27 기,20200330,58941794329 ,3473734904 ,9756927732 
5066,154426,제 58 기,20200330,,,-72018980406 
5067,1051092,제 12 기,20200330,35811000 ,-6412496625 ,-7965850469 
5068,532855,제 35 기,20200330,51264403472 ,1281910583 ,631476064 
5069,112651,제 43 기,20200330,,12067781107 ,3646156911 
5070,358271,제 22 기,20200330,,,
5071,384887,제 19 기,20200330,184674928096 ,1880210171 ,265368775 
5072,602172,제 21 기,20200330,,,
5073,124027,제 44 기,20200327,,-690307427 ,-372763419 
5074,615723,제 17 기,20200330,5448365398 ,-5759907294 ,-7792480025 
5075,109587,제 53 기,20200330,197284517203 ,8360577517 ,5362796005 
5076,557933,제 14 기,20200330,,-2918726901 ,-2728259620 
5077,106119,제 65 기,20200330,,5271745983 ,-12752836282 
5078,329093,제 25 기,20200327,,,6912549033 
5079,1080687,제 20 기,20200330,44450165835 ,-20277812258 ,-18222642901 
5080,876865,제 10 기,20200327,,,
5081,1065679,제 5 기,20200317,,-1213236411 ,-24329750158 
5082,1108442,제 5 기,20200330,138217523534 ,5724537156 ,4376154494 
5083,365989,제 21 기,20200330,,-4217983381 ,-13879384240 
5084,593032,제 14 기,20200330,,,
5085,808068,제 16 기,20200416,,187730224 ,-148001897 
5086,872984,제 9 기,20200330,,,
5087,114792,제 66 기,20200619,,,-129997319856 
5088,151395,제 72 기,20200330,,,722508645 
5089,458562,제 19 기,20200330,,,-9664008165 
5090,239596,제 25 기,20200330,68034838169 ,4526005300 ,-304955900 
5091,112721,제 40 기,20200330,197667729907 ,4300435463 ,-1816117691 
5092,479705,제 22 기,20200330,,2736622348 ,4172837141 
5093,359474,제 26 기,20200327,4742538958 ,-1464726014 ,-3304974893 
5094,643656,제 23 기,20200327,8996643036 ,-7217615164 ,-14602335890 
5095,174208,제 38 기,20200330,277312153772 ,21754181901 ,19068210926 
5096,163673,제 58 기,20200330,,,-48186000000 
5097,266961,제 21 기,20200330,,1393811994426 ,1092524543138 
5098,454946,제 17 기,20200330,,,
5099,1310269,제 2 기,20200330,,,425722728153 
5100,120571,제 53 기,20200330,,,-112293697844 
5101,126788,제 47 기,20200330,,10398152751 ,10164367933 
5102,173795,제 55 기,20200330,122712221467 ,3031482071 ,770090351 
5103,374738,제 30 기,20200330,,,
5104,139764,제 44 기,20200330,,,-4011572465 
5105,579971,제 17 기,20200330,,3583887887 ,4510078428 
5106,423177,제 21 기,20200330,132011261345 ,8037236093 ,8315944072 
5107,1182444,제 6 기,20200330,2073694786 ,-14584399348 ,-19649973409 
5108,222532,제 25 기,20200330,,,-95166125167 
5109,236863,제 30 기,20200330,,7516492581 ,3873551708 
5110,659684,제 20 기,20200330,,-3376993801 ,-370233995 
